APINumber,gel,slick,xlinkgel,VerticalDepth,nphf_sqrt,sqrtsandmass,First6BOE,SandMassPerFoot,hybrid,hzlen_bin_<1,hzlen_bin_1-2,hzlen_bin_>2
42357335140000,0,1,0,6847.0,79.77468270071653,1278.7020763258345,103084.0,273.0,0,1,0,0
35017244790000,0,0,0,11341.0,78.05126520435142,703.4912934784624,26734.0,128.0,0,1,0,0
35129239210000,0,1,0,12501.0,78.2559901860554,1930.7076422907742,45397.0,902.0,0,1,0,0
35017247370000,1,0,0,12842.0,76.41334961902926,3020.382095033673,162909.0,2039.0,0,1,0,0
35043233100000,0,1,0,8459.0,77.78174593052023,1747.638406536089,2229.0,693.0,0,1,0,0
42483332280000,0,1,0,11909.0,77.19455939378112,1881.275896831722,261624.0,836.0,0,1,0,0
35043234370000,0,1,0,12304.0,76.83098333354845,2009.052761875606,170871.0,842.0,0,1,0,0
42211352270000,0,1,0,8061.0,77.90378681424929,1628.7878928823113,97568.0,642.0,0,1,0,0
35019261850000,0,1,0,12816.0,77.07788269017254,3249.067250765979,89694.0,2158.0,0,1,0,0
42181315600000,0,1,0,8210.0,78.29431652425353,1464.0013661195812,26905.0,729.0,0,1,0,0
42357329450000,0,1,0,7628.0,79.96874389409902,1414.213562373095,59827.0,537.0,0,1,0,0
42295338200000,0,1,0,8341.0,78.33900688673555,785.9898218170513,8721.0,155.0,0,1,0,0
35017242990000,0,0,0,11971.0,78.05767098754612,1601.030917877603,28018.0,573.0,0,1,0,0
35045230130000,0,1,0,9118.0,82.76472678623425,1341.640786499874,25099.0,534.0,0,1,0,0
42211351880000,0,1,0,8124.0,78.70196947980399,1316.567127039104,64666.0,459.0,0,1,0,0
35129239090000,0,1,0,10753.0,78.02563681252464,1891.905917322529,8594.0,938.0,0,1,0,0
35045233130000,0,1,0,8308.0,78.12809993849844,1722.3878773377382,40622.0,706.0,0,1,0,0
42483336750000,1,0,0,11468.0,76.84399781375251,336.058030703032,61862.0,25.0,0,1,0,0
35043233060000,0,1,0,9168.0,77.13624310270757,1815.7367650626013,74051.0,793.0,0,1,0,0
42295338270000,0,0,1,8808.0,77.76245880886226,1278.1392725364478,44479.0,398.0,0,1,0,0
42483335360000,1,1,0,11477.0,79.88742078700501,1578.1571531377983,58616.0,603.0,0,1,0,0
35043232860000,0,1,0,8459.0,76.93503753167343,1735.8628978119211,35097.0,698.0,0,1,0,0
35051236130000,0,1,0,13089.0,80.46738469715541,1731.9584290623145,43540.0,746.0,0,1,0,0
35011234350000,1,1,0,13162.0,80.62257748298549,1635.1935665235476,47646.0,707.0,1,1,0,0
42295339330000,0,1,0,8846.0,78.43468620451031,869.3181235888276,13474.0,170.0,0,1,0,0
42357335670000,0,1,0,7358.0,79.1580697086532,1371.6413525408163,149985.0,452.0,0,1,0,0
42483338010000,0,1,0,10750.0,78.59389289251423,1320.9969719874455,152992.0,785.0,0,1,0,0
42211353950000,0,1,0,8120.0,78.4729252672538,2553.23324433942,42758.0,1519.0,0,1,0,0
35017246460000,0,1,0,12937.0,76.16429609731846,2441.7417963412922,30987.0,1307.0,0,1,0,0
42357333210000,0,0,1,6755.0,79.74333827975852,1053.8880395943395,4188.0,631.0,0,1,0,0
35051237500000,0,1,0,12922.0,78.40918313565064,3638.3233776012817,96515.0,1398.0,0,0,0,1
35017247410000,1,0,0,12121.0,80.11866199581718,2983.2975044403465,98672.0,2008.0,0,1,0,0
35017246660000,0,1,0,9268.0,70.10706098532444,1703.1958196285007,12811.0,689.0,0,1,0,0
42483335900000,0,1,0,11080.0,79.8373346248483,1553.0421758600119,97114.0,577.0,0,1,0,0
35011234660000,1,1,0,13933.0,78.48566748139433,1701.1478477780818,94002.0,633.0,1,1,0,0
35043232490000,0,1,0,13502.0,82.75868534480233,1335.039325263492,81296.0,618.0,0,1,0,0
35137273920000,0,1,0,14298.0,79.86864215698174,2325.4203921011785,111212.0,1174.0,0,1,0,0
42483334490000,0,1,0,14004.0,80.55432949258531,1926.5266673472236,50666.0,765.0,0,1,0,0
35017245440000,1,1,0,12611.0,76.1511654539837,1575.5211836087765,70945.0,497.0,1,1,0,0
35017249080000,1,0,0,9644.0,76.8505042273634,4112.131685634593,172482.0,2521.0,0,0,1,0
35073252100000,0,0,1,10281.0,77.92945527847606,3387.6369345016888,172026.0,2413.0,0,1,0,0
35095205770000,0,1,0,16606.0,77.51773990513398,2100.925034359865,95268.0,886.0,0,1,0,0
35045235940000,0,1,0,8192.0,79.76841480184999,1788.9885410477061,62319.0,745.0,0,1,0,0
35049249300000,0,1,0,15903.0,79.27168473042566,1846.4127382576194,105709.0,683.0,0,1,0,0
42393325250000,0,1,0,9001.0,79.09487973314076,1341.640786499874,30934.0,434.0,0,1,0,0
35129240570000,0,1,0,10351.0,78.16009211867653,1779.893255226279,19375.0,761.0,0,1,0,0
35129235570000,0,1,0,12860.0,79.20227269466452,803.4967330362955,294607.0,160.0,0,1,0,0
35043234950000,0,1,0,12086.0,76.62897624267207,2186.59781395665,129732.0,989.0,0,1,0,0
42211350240000,0,1,0,8208.0,77.56932383358772,1775.454589675557,50702.0,723.0,0,1,0,0
35019258350000,0,1,0,12015.0,77.38862965578342,1950.0820495558642,29480.0,779.0,0,1,0,0
35045233630000,0,1,0,9944.0,78.95568377260753,1882.9073264502424,21943.0,791.0,0,1,0,0
35017248960000,1,0,0,9522.0,75.75618786607468,3464.1785462068783,124277.0,2503.0,0,1,0,0
35073251410000,1,0,0,9995.0,77.9615289742319,3609.318633759009,136620.0,2779.0,0,1,0,0
42483334520000,0,1,0,10952.0,83.49251463454674,1418.6472429747996,12295.0,623.0,0,1,0,0
35073251120000,0,0,1,9934.0,77.49838707999025,3318.1636487671913,167414.0,1115.0,0,0,0,1
35051239810000,0,1,0,8573.0,97.08758932015976,366.1912068851463,14560.0,255.0,0,1,0,0
42211352850000,0,1,0,11401.0,78.54934754662193,443.55495713609156,20522.0,52.0,0,1,0,0
42211350270000,1,0,0,10308.0,77.9807668595276,1181.3043638283912,37528.0,740.0,0,1,0,0
42483337320000,0,1,0,10853.0,76.58981655546643,2054.660555906985,67909.0,886.0,0,1,0,0
42211353920000,0,1,0,10316.0,79.32212806020776,2118.79092880822,46917.0,1314.0,0,1,0,0
35045232630000,0,1,0,9671.0,79.93747556684536,1322.8756555322952,35267.0,439.0,0,1,0,0
35045234500000,0,1,0,9282.0,76.04603868710059,1850.7809162621058,29399.0,746.0,0,1,0,0
35087220420000,0,1,0,10144.0,78.76547467006087,3771.733023425704,70131.0,1115.0,0,0,0,1
35017242960000,0,1,0,12120.0,78.38367176906169,1581.6854933898837,34120.0,594.0,0,1,0,0
42357334090000,0,1,0,7794.0,80.60397012554654,1049.7618777608568,55499.0,280.0,0,1,0,0
35051240380000,0,1,0,14436.0,80.72174428244226,2996.7182049702305,497121.0,1509.0,0,1,0,0
35137268200000,0,1,0,16015.0,82.62566187329455,1778.466474241221,190453.0,939.0,0,1,0,0
42393325900000,0,0,1,8380.0,78.42831121476479,1069.9210251228826,48176.0,249.0,0,1,0,0
35011234010000,0,1,0,13593.0,77.80745465570763,1546.3201479641918,54022.0,558.0,0,1,0,0
42295336880000,0,1,0,8790.0,77.0454411370329,2156.0201761579133,39498.0,1067.0,0,1,0,0
35095205820000,0,1,0,13830.0,78.0,1980.8937376850884,78300.0,827.0,0,1,0,0
42393324230000,1,1,0,8541.0,77.89094941005662,1219.3682790691253,49297.0,348.0,1,1,0,0
35049251030000,0,1,0,9329.0,78.9746794865291,3218.376920126044,18590.0,2070.0,0,1,0,0
35129236460000,1,0,0,8693.0,80.0312438988674,1667.3332000533067,46302.0,722.0,0,1,0,0
35051236990000,0,1,0,11011.0,77.52418977325722,2161.018278497431,5056.0,1299.0,0,1,0,0
42483335110000,0,1,0,12947.0,77.55643106796495,2001.0599691163682,155026.0,851.0,0,1,0,0
35129236300000,0,1,0,10163.0,76.64854858377946,1754.6053687367994,13795.0,718.0,0,1,0,0
35085212080000,0,1,0,15512.0,76.18398781896364,2454.379758717057,73403.0,874.0,0,0,1,0
42483333690000,0,1,0,12269.0,79.24014134263012,1948.5019887082487,58414.0,1008.0,0,1,0,0
35043233040000,0,1,0,9013.0,78.00640999302557,1816.3755118366907,123265.0,764.0,0,1,0,0
35043233720000,0,1,0,9370.0,78.52388171760232,2387.7491493035864,136090.0,1425.0,0,1,0,0
42393323380000,0,1,0,8868.0,82.43178998420451,1595.974310570192,30930.0,587.0,0,1,0,0
35017249380000,0,1,0,8604.0,78.53024894905147,3545.7753735960205,53372.0,2747.0,0,1,0,0
35149215810000,1,0,0,12874.0,77.1167945391923,1790.8489606887567,104377.0,685.0,0,1,0,0
42211354480000,0,1,0,9311.0,78.08969202141856,1760.3635988056558,26324.0,709.0,0,1,0,0
35129238790000,0,0,1,11610.0,77.4919350642375,1678.5767781069771,176898.0,690.0,0,1,0,0
42483336530000,0,1,0,11224.0,79.98749902328488,1953.1615396582024,3613.0,898.0,0,1,0,0
42375318230000,0,1,0,9419.0,77.89094941005662,2849.157243817898,2565.0,1454.0,0,1,0,0
42483334570000,0,0,1,11893.0,77.52418977325722,2672.4767538745778,81670.0,1615.0,0,1,0,0
42393326950000,0,1,0,8492.0,77.76888838089432,1732.0508075688772,63557.0,694.0,0,1,0,0
35137270540000,0,1,0,16069.0,79.86238163240563,1750.2342700335862,119162.0,731.0,0,1,0,0
42211351720000,0,1,0,11949.0,75.78918128598566,1957.511685788874,101361.0,847.0,0,1,0,0
35009218830000,0,1,0,11528.0,78.18567643756751,1938.6887321073489,160868.0,786.0,0,1,0,0
35017248930000,1,0,0,9973.0,78.79086241436883,3464.4231843122166,141300.0,2424.0,0,1,0,0
42211354980000,0,1,0,8389.0,77.68526243760782,1790.88246403833,52248.0,734.0,0,1,0,0
35137271910000,0,1,0,14317.0,81.74350127074322,1774.530923934548,71946.0,857.0,0,1,0,0
35017247930000,1,0,0,9306.0,78.49203781276162,3171.8969087913306,228538.0,2162.0,0,1,0,0
35007256100000,0,1,0,7092.0,79.5361553005927,693.209924914524,8331.0,116.0,0,1,0,0
42483333470000,0,1,0,14606.0,77.96794213008319,1886.8895039190822,125318.0,774.0,0,1,0,0
35045235010000,0,0,1,8646.0,77.48548251124207,2239.368884306469,26762.0,1090.0,0,1,0,0
42211353910000,0,1,0,7890.0,80.39900496896712,1725.97595580008,92384.0,710.0,0,1,0,0
42211353430000,0,0,1,8410.0,81.26499861564018,1557.4508017911835,33719.0,567.0,0,1,0,0
42483333680000,0,1,0,10655.0,78.01281945936834,1222.464723417408,55821.0,329.0,0,1,0,0
35019257470000,0,1,0,12477.0,78.53661566428744,2073.3552517598137,62378.0,887.0,0,1,0,0
35017246280000,0,1,0,12963.0,78.41555968046137,2387.930065977645,12114.0,1287.0,0,1,0,0
42357336200000,0,1,0,7288.0,78.79720807236764,1770.2372722321718,78283.0,726.0,0,1,0,0
35017248890000,0,1,0,9512.0,77.8138805098422,3423.670544897683,81088.0,2545.0,0,1,0,0
35011235790000,1,0,0,10442.0,79.79974937304002,5089.21997952535,221332.0,2591.0,0,0,0,1
42295340320000,0,1,0,9007.0,80.69696400732806,1226.2626146140149,39936.0,378.0,0,1,0,0
35011235260000,0,1,0,12852.0,77.76888838089432,3128.637083459825,164665.0,999.0,0,0,0,1
35129239430000,0,1,0,10532.0,77.78817390837762,1406.4007252557858,102263.0,512.0,0,1,0,0
35129237970000,0,1,0,10948.0,87.89197915623473,1315.5595767581185,26418.0,768.0,0,1,0,0
35011235750000,1,0,0,9901.0,77.69169839822013,3939.8857851465696,52184.0,1639.0,0,0,0,1
35017243190000,0,1,0,12582.0,74.83982896827064,2346.1459886375355,47105.0,1132.0,0,1,0,0
42211352330000,0,1,0,10482.0,104.63269087622663,765.5520883649916,353750.0,122.0,0,0,0,1
35129236680000,1,0,0,8796.0,78.00640999302557,1634.2414142347513,18352.0,613.0,0,1,0,0
42211350280000,0,0,0,9792.0,77.76245880886226,1560.7498197981636,18672.0,538.0,0,1,0,0
42211354150000,1,0,0,11412.0,78.48566748139433,1787.7527793294016,51693.0,672.0,0,1,0,0
35017248910000,1,0,0,10089.0,75.58438992278762,5109.822208257348,113832.0,2667.0,0,0,0,1
42393326150000,0,1,0,7344.0,80.24961059095551,1501.105925642824,53409.0,495.0,0,1,0,0
35017243310000,0,1,0,12526.0,75.68355171369801,2231.6966639756397,51195.0,1064.0,0,1,0,0
35017248500000,0,1,0,10981.0,83.61220006673668,2694.794982925417,44014.0,1678.0,0,1,0,0
35045233570000,0,0,1,9964.0,78.82258559575422,1696.4138645979053,22740.0,729.0,0,1,0,0
35129239080000,0,0,1,8838.0,79.19595949289332,1084.3587967089122,8609.0,288.0,0,1,0,0
35045233210000,1,0,0,7919.0,78.19207120929845,1274.3182491042023,22383.0,410.0,0,1,0,0
42483338470000,1,0,0,11106.0,76.97402159170326,2035.9887033085424,17042.0,920.0,0,1,0,0
35019261460000,0,1,0,10373.0,77.9743547584717,2897.1434206818276,52534.0,870.0,0,0,0,1
42295339870000,1,0,0,8300.0,78.93034904268447,1189.9579824514813,31002.0,361.0,0,1,0,0
35011233390000,0,1,0,13159.0,78.12809993849844,2056.891829922031,9331.0,1121.0,0,1,0,0
42295340700000,1,0,0,8080.0,79.16438593205912,1039.2304845413264,38270.0,391.0,0,1,0,0
35017245890000,1,0,0,13231.0,75.94076639065476,2447.98549832306,31067.0,1247.0,0,1,0,0
35095205830000,0,1,0,6118.0,75.82216034906945,2057.0454540432497,47443.0,866.0,0,1,0,0
35011235040000,0,1,0,14937.0,76.28237017817419,3536.8630168554732,255639.0,1228.0,0,0,0,1
42483335840000,0,0,0,9969.0,79.38513714795737,1344.672078984315,125566.0,436.0,0,1,0,0
35045231160000,0,1,0,9019.0,77.89094941005662,1849.0943729296241,12842.0,815.0,0,1,0,0
35149217010000,0,1,0,11299.0,78.08328886515987,2440.707069682882,53533.0,1432.0,0,1,0,0
35051239200000,0,1,0,13336.0,78.94935085230277,2383.275057562597,116224.0,1141.0,0,1,0,0
35137273870000,0,0,1,12992.0,78.8986691902975,3386.468514544318,122558.0,1127.0,0,0,0,1
42295340670000,0,1,0,8994.0,77.74316690230724,1836.4204311649335,38014.0,730.0,0,1,0,0
42357336360000,0,1,0,2174.0,79.06326580656784,1866.794043273119,22242.0,745.0,0,1,0,0
35007255140000,0,1,0,6608.0,77.89736837660179,1140.990797508902,14340.0,329.0,0,1,0,0
35129240340000,0,1,0,9986.0,77.86526825228306,1775.5638541038168,36832.0,655.0,0,1,0,0
42393324360000,0,1,0,7006.0,80.19975062305369,1203.3120958421384,68510.0,420.0,0,1,0,0
35069201480000,0,1,0,10636.0,80.7403244977378,2082.3657219614424,85659.0,871.0,0,1,0,0
35129240330000,1,0,0,9950.0,78.24321056807422,1791.5493294910973,32553.0,681.0,0,1,0,0
42483334260000,1,0,0,10936.0,74.90660852021001,2082.6094208948543,83770.0,884.0,0,1,0,0
42357331120000,0,1,0,7614.0,79.63667496825819,1414.213562373095,55270.0,656.0,0,1,0,0
35017248240000,0,1,0,11956.0,79.30952023559341,3461.982091230398,45672.0,2569.0,0,1,0,0
35009217990000,0,1,0,11691.0,77.46612162745726,1799.633295980045,13339.0,765.0,0,1,0,0
42483333910000,0,1,0,11951.0,77.71100308193171,1629.6208147909747,95874.0,624.0,0,1,0,0
35073251370000,0,0,1,8708.0,77.60798927945498,3990.9729390212606,178269.0,1578.0,0,0,0,1
35051238520000,1,1,0,13218.0,79.54872720540537,2024.0602757823196,94938.0,835.0,0,1,0,0
35017246180000,0,1,0,13210.0,76.6355009117837,1876.2030806924927,23561.0,783.0,0,1,0,0
42393326760000,0,1,0,8534.0,77.28518616138541,1486.8853351889647,82047.0,444.0,0,1,0,0
42295340820000,1,0,0,8589.0,83.68990381163071,1281.256804859978,8864.0,927.0,0,1,0,0
42357331870000,1,1,0,6599.0,81.83520025025906,993.2039065569567,9925.0,526.0,1,1,0,0
42211354410000,0,1,0,11389.0,77.87810988975015,1788.610074890556,45320.0,680.0,0,1,0,0
42211350480000,0,1,0,8509.0,77.3692445355388,1730.757059786266,44419.0,646.0,0,1,0,0
35011234150000,0,1,0,11945.0,77.71100308193171,1504.99335546706,14101.0,516.0,0,1,0,0
42357333650000,1,1,0,7384.0,78.57480512225277,1191.7428413881914,101082.0,347.0,1,1,0,0
42295339530000,0,1,0,8308.0,79.63667496825819,1514.9587453128881,37291.0,618.0,0,1,0,0
35045230400000,0,1,0,8350.0,100.0499875062461,1539.118254066269,37367.0,817.0,0,0,1,0
35043231680000,0,1,0,12452.0,78.06407624509497,1610.3477885227153,12984.0,610.0,0,1,0,0
42483334970000,0,0,0,12026.0,77.69813382572325,1626.0402824038524,16335.0,612.0,0,1,0,0
35043232930000,0,1,0,8482.0,77.41446893184762,1722.8638947984255,29901.0,672.0,0,1,0,0
42483331640000,0,0,0,12128.0,75.92759709091287,1763.4953926789829,190176.0,675.0,0,1,0,0
35069201540000,0,1,0,6200.0,76.76587783644501,2570.987358973202,66253.0,857.0,0,0,1,0
35137270720000,0,1,0,6493.0,71.47726911403373,792.6241227719479,25034.0,484.0,0,1,0,0
35019258900000,0,1,0,13358.0,78.35815209663893,2055.5011554363086,12424.0,916.0,0,1,0,0
35051235740000,1,1,0,13051.0,79.61155694998057,1843.8275407423548,29643.0,764.0,1,1,0,0
42295341690000,0,1,0,8000.0,78.65748533992172,1021.7631819555841,53331.0,258.0,0,1,0,0
42211348180000,0,1,0,11721.0,78.03204469959762,2161.430313473002,98338.0,1074.0,0,1,0,0
35137269870000,0,1,0,15658.0,77.89736837660179,2643.129395243449,240742.0,918.0,0,0,1,0
42483337960000,0,1,0,10620.0,77.21398836998384,1287.839275686217,154423.0,654.0,0,1,0,0
35085212220000,0,1,0,14970.0,66.18912297349165,2142.878904651404,15267.0,947.0,0,1,0,0
42211352300000,0,1,0,10136.0,78.00640999302557,1727.7190165070244,65336.0,721.0,0,1,0,0
35137270780000,1,1,0,15924.0,77.80745465570763,1805.2977593737826,196691.0,716.0,1,1,0,0
35019261810000,0,1,0,12118.0,85.15280382935138,3014.410721849297,91714.0,1931.0,0,1,0,0
42483335870000,0,1,0,10465.0,79.39143530633515,1846.8892765945661,117864.0,767.0,0,1,0,0
42295339860000,0,1,0,8890.0,78.01922839915811,1742.664339452667,53411.0,717.0,0,1,0,0
42357329530000,0,1,0,7640.0,79.44180259787665,1224.744871391589,21514.0,418.0,0,1,0,0
42483335290000,0,0,0,10244.0,76.53757247260981,1485.3228605256165,41866.0,466.0,0,1,0,0
42393326450000,0,1,0,7389.0,80.18104514160439,1700.799811853235,90696.0,789.0,0,1,0,0
42483336980000,0,1,0,13163.0,80.4238770515324,2008.203176971892,14313.0,972.0,0,1,0,0
42357335580000,0,0,1,8311.0,78.51114570556209,1404.3300894020608,16584.0,478.0,0,1,0,0
35087220070000,0,1,0,6147.0,83.98809439438426,640.6964960103965,3758.0,484.0,0,1,0,0
35019260660000,0,1,0,9372.0,76.83749084919418,2237.670663882422,16607.0,1019.0,0,1,0,0
42295340160000,0,1,0,8072.0,79.50471684120383,1433.8155390425925,58964.0,450.0,0,1,0,0
35051240510000,0,1,0,10764.0,81.92679659305617,2389.560629069704,65188.0,1155.0,0,1,0,0
35045233440000,0,1,0,9396.0,78.85429601486528,1729.1616465790582,37432.0,753.0,0,1,0,0
35073252870000,1,0,0,9295.0,80.24337978923869,4801.315236474273,63650.0,2486.0,0,0,0,1
42483333550000,0,1,0,10843.0,78.31347265956222,1626.5902987538072,38758.0,699.0,0,1,0,0
42211353050000,1,0,0,11617.0,76.19055059520177,2429.875099670763,51064.0,1238.0,0,1,0,0
35051238780000,0,1,0,13755.0,82.90958931269651,2241.17156862209,210115.0,833.0,0,0,1,0
42295341990000,0,1,0,8182.0,78.835271294009,1877.0556731221373,67335.0,764.0,0,1,0,0
35073251690000,1,0,0,9496.0,78.0,3948.660532383102,228317.0,1697.0,0,0,0,1
35137273680000,0,1,0,11518.0,74.11477585475112,2429.7333186998117,59474.0,1176.0,0,1,0,0
35085212620000,0,1,0,16432.0,77.60798927945498,2960.0371619288835,140888.0,1971.0,0,1,0,0
35045232780000,0,1,0,9891.0,78.82892870006543,1420.6252144742468,17432.0,496.0,0,1,0,0
42295341610000,0,1,0,8124.0,78.91134265744057,1736.5793963997155,42477.0,753.0,0,1,0,0
35011235130000,0,1,0,15157.0,32.31098884280702,3938.13280629285,135567.0,1597.0,0,1,0,0
35153235780000,0,1,0,11542.0,78.16648898345122,2406.089566080199,66598.0,1391.0,0,1,0,0
42295338250000,1,0,0,7695.0,79.39143530633515,1133.1372379372235,46918.0,358.0,0,1,0,0
42211351900000,0,1,0,12327.0,76.77890335241837,1639.6173334043526,209046.0,600.0,0,1,0,0
42211350860000,0,1,0,9716.0,77.87168933572714,1530.0176469570538,29951.0,578.0,0,1,0,0
35045231500000,0,0,1,8696.0,76.18398781896364,1576.7244527817788,27542.0,536.0,0,1,0,0
35137272950000,0,1,0,16434.0,78.66384175718855,1945.3295350659744,179719.0,791.0,0,1,0,0
42357331100000,1,0,0,7621.0,78.3007024234138,1151.5207336387825,36948.0,348.0,0,1,0,0
35017243720000,1,1,0,12896.0,75.51158851461145,1886.5341237306045,111437.0,734.0,1,1,0,0
42211353760000,0,1,0,9427.0,77.86526825228306,1788.7705274852892,42293.0,753.0,0,1,0,0
42483331280000,0,1,0,13420.0,78.51114570556209,1664.9654651073097,123026.0,652.0,0,1,0,0
35019259340000,0,1,0,12000.0,77.40800992145451,1974.177803542528,67099.0,858.0,0,1,0,0
42211352540000,0,1,0,10455.0,79.27168473042566,2455.75385574369,110022.0,616.0,0,0,0,1
35129236190000,0,1,0,14498.0,72.14568594171102,1805.6527905441844,58076.0,799.0,0,1,0,0
35051240680000,0,1,0,10952.0,76.71375365604267,4144.296080156436,109470.0,1694.0,0,0,0,1
42295342470000,0,1,0,7728.0,79.02531240052139,1722.7004963138543,2310.0,747.0,0,1,0,0
35017245400000,0,1,0,12912.0,77.99358948016176,1842.186201229398,94741.0,702.0,0,1,0,0
35017247210000,1,0,0,12395.0,74.89325737341113,3030.4842847307427,157200.0,1970.0,0,1,0,0
35129239570000,0,0,1,11557.0,80.75890043827987,2002.6342651617645,106628.0,984.0,0,1,0,0
42483333720000,0,1,0,11906.0,76.78541528180986,2405.602003657297,508982.0,1820.0,0,1,0,0
42483331980000,0,1,0,13143.0,83.51047838445186,2847.5410444803074,97955.0,1253.0,0,0,1,0
35009219790000,0,1,0,13880.0,80.26830009412184,2394.191303968837,119288.0,1280.0,0,1,0,0
35011234370000,0,1,0,13699.0,78.26237921249263,1760.1542546038402,82551.0,640.0,0,1,0,0
42483334860000,0,1,0,11173.0,80.75270893288967,1385.540688684385,66788.0,860.0,0,1,0,0
35049250780000,1,0,0,9458.0,78.54934754662193,2755.664711099665,31168.0,1961.0,0,1,0,0
35017247500000,1,0,0,12490.0,79.52986860293433,2968.2917646350065,137770.0,1957.0,0,1,0,0
42295340050000,0,0,1,8032.0,78.10889834071403,1082.9127388668028,20552.0,284.0,0,1,0,0
35129238960000,0,1,0,11846.0,77.7303029712351,1698.938492117946,10572.0,593.0,0,1,0,0
35129238360000,0,1,1,8778.0,80.02499609497022,857.3097456578923,9588.0,188.0,0,1,0,0
35043233850000,0,1,0,9577.0,77.32399368889322,1843.4220894846628,95649.0,920.0,0,1,0,0
42357333610000,1,0,0,7178.0,78.26237921249263,1160.3521017346416,62035.0,385.0,0,1,0,0
35009219230000,1,1,0,11271.0,83.30666239863412,1820.9324534424663,145767.0,739.0,1,1,0,0
42295341380000,0,1,0,8432.0,79.03796556086195,1799.3304310214953,44083.0,745.0,0,1,0,0
42211350280000,0,0,0,9792.0,77.76245880886226,1560.7498197981636,18672.0,538.0,0,1,0,0
42483337410000,0,1,0,12178.0,76.51143705355429,2056.162688115899,53956.0,888.0,0,1,0,0
35045233360000,1,0,0,7350.0,78.43468620451031,31.064449134018133,39178.0,0.0,0,1,0,0
42357336090000,0,1,0,7344.0,79.78095010715278,1414.213562373095,106903.0,469.0,0,1,0,0
35149216020000,0,1,0,12756.0,80.48602363143554,1545.5258004963878,76491.0,581.0,0,1,0,0
35045232620000,0,1,0,10105.0,79.45438943192504,1383.2103961436958,25050.0,481.0,0,1,0,0
42483335380000,0,1,0,12498.0,78.13449942247023,2014.029046463829,96708.0,867.0,0,1,0,0
42211351620000,0,1,0,8058.0,77.74316690230724,1553.312589274934,54727.0,613.0,0,1,0,0
35045234260000,0,0,1,8681.0,78.44743462982075,1300.7305639524275,59870.0,423.0,0,1,0,0
35007256240000,0,1,0,6866.0,78.36453279386026,694.0605160935175,18211.0,116.0,0,1,0,0
35011233580000,0,1,0,12698.0,78.19846545808939,1209.264239114016,967.0,346.0,0,1,0,0
42483335370000,0,1,0,11185.0,79.59271323431561,499.979999599984,73125.0,58.0,0,1,0,0
35019260400000,0,0,1,9818.0,75.9802605944465,2006.6442136063881,23345.0,828.0,0,1,0,0
35019258030000,0,1,0,12735.0,78.06407624509497,2011.635901449365,64718.0,875.0,0,1,0,0
35019260060000,0,1,0,12622.0,77.67238891652555,1737.8915386179888,67983.0,645.0,0,1,0,0
42357335850000,0,0,1,7444.0,79.19595949289332,1341.640786499874,21702.0,419.0,0,1,0,0
35051236100000,0,1,0,15309.0,78.4219357067906,1717.0122305912676,124964.0,611.0,0,1,0,0
35019260990000,0,1,0,12724.0,77.89736837660179,2198.076431792125,76618.0,1047.0,0,1,0,0
42393326480000,0,1,0,10574.0,78.2368199762746,761.5773105863908,43622.0,135.0,0,1,0,0
35045234320000,1,0,0,8091.0,78.61297602813418,1085.8149013528964,14175.0,285.0,0,1,0,0
35019258710000,0,1,0,11918.0,77.70456872024965,2086.9628650265918,40380.0,872.0,0,1,0,0
35007255020000,0,0,0,6895.0,78.30708780180757,654.9809157525126,31631.0,108.0,0,1,0,0
35043233220000,0,0,1,8405.0,77.92945527847606,1274.0620079101332,38491.0,414.0,0,1,0,0
42357332100000,0,1,0,7917.0,80.22468448052632,1517.9789194847206,64051.0,613.0,0,1,0,0
35043234870000,1,0,0,8903.0,84.01190391843289,2209.8642492243725,116262.0,1357.0,0,1,0,0
42483338090000,0,1,0,11694.0,76.97402159170326,2022.7506025212303,47378.0,846.0,0,1,0,0
42295338870000,0,0,0,8525.0,77.99358948016176,1014.3303209507246,39392.0,271.0,0,1,0,0
35019260820000,0,1,0,9396.0,76.99350621968063,2236.8826522640834,23771.0,996.0,0,1,0,0
42483333730000,1,1,0,13343.0,78.8986691902975,1923.3980347291613,104752.0,888.0,0,1,0,0
42211351660000,0,1,0,11641.0,77.87168933572714,1778.1844673711444,71969.0,798.0,0,1,0,0
42357329840000,0,1,0,7668.0,79.75587752636166,1414.213562373095,45766.0,511.0,0,1,0,0
35043232230000,1,1,0,12930.0,83.1324244804637,1709.9307003501633,94046.0,823.0,1,1,0,0
35129237950000,1,1,0,8837.0,77.02596964660685,1367.4735829258275,12526.0,434.0,1,1,0,0
35017243370000,0,1,0,12730.0,75.95393340703298,2094.4194899780705,73493.0,884.0,0,1,0,0
35009218360000,0,1,0,13369.0,78.78451624526231,1864.7010484257255,225298.0,833.0,0,1,0,0
35051239650000,0,1,0,15408.0,77.8138805098422,3910.5650486854197,369027.0,1413.0,0,0,0,1
35045235080000,0,1,0,9524.0,78.24321056807422,749.3330367733696,13434.0,118.0,0,1,0,0
42483339300000,1,1,0,13679.0,78.01281945936834,2370.65391822594,50432.0,1248.0,0,1,0,0
35073249230000,0,1,0,9773.0,77.89736837660179,2276.601634015051,112287.0,1231.0,0,1,0,0
35051238900000,0,1,0,18974.0,38.742741255621034,1779.4667740646353,31043.0,702.0,0,1,0,0
