API14,WellName,WellNumber,OperatorAlias,Field,TargetFormation,TotalDepth,VerticalDepth,DrillType,UpperPerforation,LowerPerforation,GrossPerforatedInterval,HorizontalLength,TreatmentJobCount,CumBOE,CumGas,CumOil,First6BOE,FirstProdDate,Township,Range,TR,County
5123387090000,RAZOR FEDERAL,12F-1301A,WHITING O&G,DJ HORIZONTAL CODELL-FORT HAYS,CODELL,14150.0,6067.0,H,6643.0,14062.0,7419.0,8320.88,2.0,58113.0,53957.0,49120.0,26909.0,2016-05-01,10+N,58W,10+N58W,Weld
5123387100000,RAZOR FEDERAL,12F-1306B,WHITING O&G,WILDCAT,NIOBRARA,14193.0,5971.0,H,6432.0,14072.0,7640.0,8248.67,1.0,51496.0,49403.0,43262.0,25385.0,2016-05-01,10+N,58W,10+N58W,Weld
5123387110000,RAZOR,12F-0103A,WHITING O&G,DJ HORIZONTAL NIOBRARA,NIOBRARA,13378.0,5818.0,H,6350.0,13300.0,6950.0,6924.94,2.0,73332.0,114215.0,54296.0,30240.0,2016-05-01,10+N,58W,10+N58W,Weld
5123387120000,RAZOR FEDERAL,12F-1308B,WHITING O&G,DJ HORIZONTAL NIOBRARA,NIOBRARA,13836.0,5879.0,H,6369.0,13743.0,7374.0,8293.79,1.0,68739.0,67825.0,57435.0,35940.0,2016-05-01,10+N,58W,10+N58W,Weld
5123387130000,RAZOR,12F-0101A,WHITING O&G,DJ HORIZONTAL NIOBRARA,CODELL,12198.0,6126.61,H,6726.0,13635.0,6909.0,5330.02,2.0,53063.0,56182.0,43699.0,27341.0,2016-05-01,10+N,58W,10+N58W,Weld
5123387140000,RAZOR,12F-0107A,WHITING O&G,DJ HORIZONTAL NIOBRARA,NIOBRARA,5944.0,5726.0,H,,,,6923.14,1.0,60211.0,71637.0,48271.0,36711.0,2016-05-01,10+N,58W,10+N58W,Weld
5123387150000,RAZOR,12F-0106B,WHITING O&G,DJ HORIZONTAL NIOBRARA,CODELL,13840.0,6120.2,H,6591.0,13724.0,7133.0,6964.76,2.0,52544.0,52552.0,43785.0,28241.0,2016-05-01,10+N,58W,10+N58W,Weld
5123387160000,RAZOR FEDERAL,12F-1304B,WHITING O&G,DJ HORIZONTAL CODELL,CODELL,14175.0,6054.0,H,6515.0,14053.0,7538.0,8246.32,2.0,56931.0,54091.0,47916.0,26307.0,2016-05-01,10+N,58W,10+N58W,Weld
5123387170000,RAZOR,12F-0108B,WHITING O&G,DJ HORIZONTAL NIOBRARA,NIOBRARA,13515.0,5903.0,H,6306.0,13412.0,7106.0,6957.09,2.0,54330.0,62821.0,43860.0,28741.0,2016-05-01,10+N,58W,10+N58W,Weld
5123387180000,RAZOR FEDERAL,12F-1302B,WHITING O&G,DJ HORIZONTAL NIOBRARA,NIOBRARA,14064.0,5993.0,H,6508.0,13974.0,7466.0,8282.84,1.0,56306.0,65154.0,45447.0,18373.0,2016-05-01,10+N,58W,10+N58W,Weld
5123387190000,RAZOR FEDERAL,12F-1305A,WHITING O&G,WILDCAT,NIOBRARA,13910.0,5821.0,H,6246.0,13813.0,7567.0,8240.33,1.0,55778.0,73706.0,43494.0,26238.0,2016-05-01,10+N,58W,10+N58W,Weld
5123387200000,RAZOR,12F-0105A,WHITING O&G,DJ HORIZONTAL NIOBRARA,NIOBRARA,13582.0,6048.0,H,6468.0,13484.0,7016.0,6896.7,2.0,70512.0,70815.0,58709.0,35810.0,2016-05-01,10+N,58W,10+N58W,Weld
5123387210000,RAZOR FEDERAL,12F-1303A,WHITING O&G,DJ HORIZONTAL NIOBRARA,NIOBRARA,13831.24,5800.08,H,6186.0,13739.0,7553.0,8259.12,2.0,60893.0,73154.0,48701.0,28040.0,2016-05-01,10+N,58W,10+N58W,Weld
5123387220000,RAZOR,12F-0102B,WHITING O&G,DJ HORIZONTAL NIOBRARA,NIOBRARA,13736.0,6048.0,H,6585.0,13645.0,7060.0,6954.69,1.0,71556.0,93773.0,55927.0,32655.0,2016-05-01,10+N,58W,10+N58W,Weld
5123387230000,RAZOR,12F-0104B,WHITING O&G,DJ HORIZONTAL NIOBRARA,NIOBRARA,13402.0,5911.0,H,6497.0,13316.0,6819.0,6904.48,1.0,77574.0,100823.0,60770.0,36169.0,2016-05-01,10+N,58W,10+N58W,Weld
5123387240000,RAZOR FEDERAL,12F-1307A,WHITING O&G,WILDCAT,NIOBRARA,13831.0,5778.0,H,6301.0,13738.0,7437.0,8267.82,2.0,44290.0,49790.0,35992.0,25641.0,2016-05-01,10+N,58W,10+N58W,Weld
5123387270000,RAZOR,11G-1410B,WHITING O&G,DJ HORIZONTAL NIOBRARA,NIOBRARA,13896.0,5939.0,H,6458.0,13621.0,7163.0,8116.48,1.0,74158.0,92765.0,58697.0,35116.0,2015-07-01,10+N,58W,10+N58W,Weld
5123387280000,RAZOR,11G-1409A,WHITING O&G,DJ HORIZONTAL NIOBRARA,NIOBRARA,13760.0,5888.0,H,6419.0,13483.0,7064.0,8137.47,2.0,80725.0,111648.0,62117.0,29264.0,2015-05-01,10+N,58W,10+N58W,Weld
5123387300000,RAZOR,11G-0210B,WHITING O&G,DJ HORIZONTAL CODELL-FORT HAYS,CODELL,8160.0,6116.0,H,,,,7048.17,1.0,90666.0,89388.0,75768.0,40345.0,2015-07-01,10+N,58W,10+N58W,Weld
5123387310000,RAZOR,11G-0209A,WHITING O&G,DJ HORIZONTAL NIOBRARA,NIOBRARA,13537.0,5884.0,H,6453.0,13460.0,7007.0,7069.48,1.0,70945.0,88036.0,56272.0,23858.0,2015-07-01,10+N,58W,10+N58W,Weld
5123387330000,ANTELOPE,K21-O24-15HNB,BONANZA CREEK ENERGY,WATTENBERG,NIOBRARA,10925.0,6301.0,H,6805.0,10925.0,4120.0,4490.21,1.0,116216.0,239134.0,76360.0,37458.0,2014-03-01,05N,62W,05N62W,Weld
5123387370000,TRACY,14P-432,PDC ENERGY,WATTENBERG,CODELL,15075.0,7408.0,H,,,,7716.72,1.0,155067.0,229763.0,116773.0,51559.0,2015-01-01,07N,66W,07N66W,Weld
5123387380000,HORSETAIL,30F-1947,WHITING O&G,DJ HORIZONTAL NIOBRARA,NIOBRARA,12746.0,5714.0,H,,,,7525.15,1.0,54902.0,56613.0,45466.0,26465.0,2015-04-01,10+N,57W,10+N57W,Weld
5123387390000,HORSETAIL,30F-1943,WHITING O&G,DJ HORIZONTAL NIOBRARA,NIOBRARA,13702.0,5562.0,H,6017.0,13570.0,7553.0,7530.15,1.0,96386.0,146118.0,72033.0,43975.0,2015-04-01,10+N,57W,10+N57W,Weld
5123387400000,HORSETAIL,30F-1942,WHITING O&G,DJ HORIZONTAL NIOBRARA,NIOBRARA,12635.0,5589.0,H,,,,7537.52,1.0,159105.0,174185.0,130074.0,52623.0,2015-04-01,10+N,57W,10+N57W,Weld
5123387410000,HORSETAIL,30F-1944,WHITING O&G,DJ HORIZONTAL NIOBRARA,NIOBRARA,13684.0,5627.0,H,6159.0,13527.0,7368.0,7525.25,1.0,88574.0,69939.0,76918.0,51910.0,2015-04-01,10+N,57W,10+N57W,Weld
5123387420000,HORSETAIL,30F-1941,WHITING O&G,DJ HORIZONTAL NIOBRARA,NIOBRARA,12796.0,5714.0,H,,,,7547.08,1.0,75335.0,60375.0,65272.0,26378.0,2015-04-01,10+N,57W,10+N57W,Weld
5123387430000,HORSETAIL,30F-1948,WHITING O&G,DJ HORIZONTAL NIOBRARA,NIOBRARA,13158.0,5649.0,H,,,,7529.98,1.0,134143.0,106775.0,116347.0,44944.0,2015-04-01,10+N,57W,10+N57W,Weld
5123387440000,HORSETAIL,30F-1945,WHITING O&G,DJ HORIZONTAL NIOBRARA,NIOBRARA,13647.0,5552.0,H,6039.0,13497.0,7458.0,7522.83,1.0,125305.0,253901.0,82988.0,41015.0,2015-03-01,10+N,57W,10+N57W,Weld
5123387450000,HORSETAIL,30F-1946,WHITING O&G,DJ HORIZONTAL NIOBRARA,NIOBRARA,13718.0,5643.0,H,6107.0,13577.0,7470.0,7522.79,1.0,96224.0,55894.0,86908.0,45718.0,2015-03-01,10+N,57W,10+N57W,Weld
5123387580000,BULLEIT FEDERAL PC LG,"=""04-62HN""",NOBLE ENERGY,DJ HORIZONTAL NIOBRARA,NIOBRARA,10307.0,6052.0,H,6569.0,10227.0,3658.0,4294.24,2.0,155759.0,199943.0,122435.0,48732.0,2014-03-01,08N,59W,08N59W,Weld
5123387590000,THORNTON,14K-441,PDC ENERGY,WATTENBERG,CODELL,12423.0,7430.0,H,,,,4967.58,1.0,89019.0,111960.0,70359.0,32950.0,2015-01-01,07N,66W,07N66W,Weld
5123387610000,DIAMOND VALLEY EAST,10,EXTRACTION O&G,WATTENBERG,CODELL,12011.0,7158.0,H,7660.0,11843.0,4183.0,5008.31,1.0,182234.0,406392.0,114502.0,55696.0,2014-06-01,06N,67W,06N67W,Weld
5123387760000,RICO,LC29-76-1HNA,NOBLE ENERGY,DJ HORIZONTAL NIOBRARA,NIOBRARA,15506.0,6087.0,H,6410.0,15411.0,9001.0,9612.49,2.0,169059.0,248278.0,127679.0,58705.0,2014-08-01,09N,59W,09N59W,Weld
5123387770000,RICO,LC29-74-1HNA,NOBLE ENERGY,DJ HORIZONTAL NIOBRARA,NIOBRARA,15480.0,6048.0,H,6490.0,15391.0,8901.0,9608.26,1.0,207912.0,337532.0,151657.0,71541.0,2014-08-01,09N,59W,09N59W,Weld
5123387780000,TRISHA,LC29-74HNB,NOBLE ENERGY,DJ HORIZONTAL NIOBRARA,NIOBRARA,15548.0,6126.0,H,6640.0,15471.0,8831.0,9604.02,2.0,203388.0,332617.0,147952.0,65123.0,2014-08-01,09N,59W,09N59W,Weld
5123387790000,TRISHA,LC29-76HNB,NOBLE ENERGY,DJ HORIZONTAL NIOBRARA,NIOBRARA,15585.0,6133.0,H,6570.0,15492.0,8922.0,9605.69,2.0,188267.0,245992.0,147268.0,60436.0,2014-08-01,09N,59W,09N59W,Weld
5123387800000,TRISHA,LC29-75HNB,NOBLE ENERGY,DJ HORIZONTAL NIOBRARA,NIOBRARA,10255.0,6125.0,H,6643.0,10157.0,3514.0,4311.78,2.0,149424.0,244755.0,108631.0,55729.0,2014-08-01,09N,59W,09N59W,Weld
5123387810000,TINA,LC29-75-1HNA,NOBLE ENERGY,DJ HORIZONTAL NIOBRARA,NIOBRARA,15534.0,6220.0,H,6676.0,15457.0,8781.0,9603.3,2.0,180370.0,224533.0,142948.0,69323.0,2014-08-01,09N,59W,09N59W,Weld
5123387820000,TINA,LC29-77-1HNA,NOBLE ENERGY,DJ HORIZONTAL NIOBRARA,NIOBRARA,15519.0,6094.0,H,6581.0,15420.0,8839.0,9609.23,2.0,171458.0,269228.0,126587.0,63688.0,2014-08-01,09N,59W,09N59W,Weld
5123387830000,ELLIOTT,5C-18HZ,ANADARKO,WATTENBERG,CODELL,12010.0,7172.0,H,7564.0,11898.0,4334.0,4649.43,1.0,126072.0,476045.0,46731.0,24554.0,2014-08-01,03N,67W,03N67W,Weld
5123387840000,ELLIOTT,32N-18HZ,ANADARKO,WATTENBERG,NIOBRARA,11797.0,6955.0,H,7366.0,11094.0,3728.0,4658.08,1.0,148043.0,432591.0,75944.0,45158.0,2014-08-01,03N,67W,03N67W,Weld
5123387850000,AGGREGATE STATE,13N-16HZ,ANADARKO,WATTENBERG,NIOBRARA,14141.0,7262.0,H,7691.0,14057.0,6366.0,7289.49,1.0,504483.0,1739449.0,214575.0,92948.0,2014-07-01,02N,66W,02N66W,Weld
5123387870000,LATHAM,O34-K31-2HC,BONANZA CREEK ENERGY,WATTENBERG,CODELL,11040.0,6455.0,H,6851.0,11040.0,4189.0,4486.24,2.0,89019.0,135721.0,66399.0,26492.0,2014-07-01,04N,63W,04N63W,Weld
5123387880000,LATHAM,T-P-2HNB,BONANZA CREEK ENERGY,WATTENBERG,NIOBRARA,10702.0,6248.96,H,6434.0,10702.0,4268.0,4301.21,1.0,83554.0,144047.0,59546.0,32104.0,2014-08-01,04N,63W,04N63W,Weld
5123387890000,LATHAM,T34-P31-2HC,BONANZA CREEK ENERGY,WATTENBERG,CODELL,11038.0,6467.0,H,6911.0,11038.0,4127.0,4512.85,1.0,99940.0,146175.0,75578.0,36934.0,2014-07-01,04N,63W,04N63W,Weld
5123387900000,LATHAM,34-31-2HNB,BONANZA CREEK ENERGY,WATTENBERG,NIOBRARA,10878.0,6282.0,H,6781.0,10875.0,4094.0,4443.31,1.0,83404.0,159547.0,56813.0,35739.0,2014-08-01,04N,63W,04N63W,Weld
5123387910000,LATHAM,T44-P41-2HC,BONANZA CREEK ENERGY,WATTENBERG,CODELL,11150.0,6441.66,H,7246.0,11150.0,3904.0,4628.99,2.0,58332.0,139709.0,35047.0,18057.0,2014-08-01,04N,63W,04N63W,Weld
5123388040000,HORSETAIL,29G-2012B,WHITING O&G,DJ HORIZONTAL NIOBRARA,NIOBRARA,12505.0,5499.0,H,,,,7469.33,1.0,42875.0,64355.0,32149.0,11435.0,2014-12-01,10+N,57W,10+N57W,Weld
5123388160000,CS-KINKADE,5-1-12,EXTRACTION O&G,WATTENBERG,NIOBRARA,16187.0,6949.0,H,,,,8231.03,1.0,321682.0,970691.0,159900.0,91462.0,2014-09-01,06N,66W,06N66W,Weld
5123388210000,CS-SCOTT,1-1-12,EXTRACTION O&G,WATTENBERG,NIOBRARA,15438.0,6950.0,H,,,,8581.66,1.0,265300.0,794554.0,132874.0,70625.0,2014-08-01,06N,66W,06N66W,Weld
5123388240000,CS-SCOTT,2-1-12,EXTRACTION O&G,WATTENBERG,NIOBRARA,15280.0,6942.0,H,7969.0,15280.0,7311.0,8491.07,1.0,304136.0,906465.0,153059.0,86426.0,2014-08-01,06N,66W,06N66W,Weld
5123388260000,SCOTT,27N-32HZ,ANADARKO,WATTENBERG,NIOBRARA,14554.0,7201.0,H,7560.0,14400.0,6840.0,7222.19,1.0,285076.0,1029908.0,113425.0,69490.0,2014-08-01,02N,67W,02N67W,Weld
5123388280000,SCOTT,1C-32HZ,ANADARKO,WATTENBERG,NIOBRARA,14645.0,7380.9,H,7790.0,14534.0,6744.0,7220.66,1.0,260981.0,1033139.0,88791.0,55327.0,2014-08-01,02N,67W,02N67W,Weld
5123388290000,BERNHARDT FARMS,13S-343,PDC ENERGY,WATTENBERG,CODELL,14392.0,7257.0,H,,,,7354.84,1.0,140851.0,554283.0,48470.0,54797.0,2015-08-01,04N,67W,04N67W,Weld
5123388300000,BERNHARDT FARMS,13W-403,PDC ENERGY,WATTENBERG,CODELL,14233.0,7257.0,H,,,,7448.29,1.0,144012.0,641482.0,37098.0,41630.0,2015-08-01,04N,67W,04N67W,Weld
5123388310000,BERNHARDT FARMS,13W-243,PDC ENERGY,WATTENBERG,NIOBRARA,14124.0,7006.0,H,,,,7402.59,1.0,175505.0,670038.0,63832.0,65238.0,2015-08-01,04N,67W,04N67W,Weld
5123388320000,BERNHARDT FARMS,13S-203,PDC ENERGY,WATTENBERG,NIOBRARA,14126.0,7032.0,H,,,,7345.34,1.0,142866.0,556468.0,50121.0,57021.0,2015-08-01,04N,67W,04N67W,Weld
5123388330000,VOGL,13C-35HZ,ANADARKO,WATTENBERG,CODELL,12813.0,7298.0,H,7720.0,12813.0,5093.0,5949.49,1.0,137267.0,462347.0,60209.0,41383.0,2015-02-01,03N,68W,03N68W,Weld
5123388340000,VOGL STATE,39N-36HZ,ANADARKO,WATTENBERG,NIOBRARA,12349.0,7111.0,H,7689.0,12349.0,4660.0,4116.12,1.0,161900.0,606341.0,60843.0,44839.0,2015-02-01,03N,68W,03N68W,Weld
5123388350000,VOGL,33N-35HZ,ANADARKO,WATTENBERG,NIOBRARA,12638.0,7101.0,H,7563.0,12638.0,5075.0,5984.21,2.0,149774.0,517770.0,63479.0,41558.0,2015-02-01,03N,68W,03N68W,Weld
5123388410000,BRUEGMAN SOUTH EG,34-024HC,GREAT WESTERN OPERATING,WATTENBERG,CODELL,11819.0,7106.0,H,7540.0,11800.0,4260.0,4425.52,1.0,122883.0,272889.0,77402.0,45263.0,2014-07-01,07N,64W,07N64W,Weld
5123388440000,BROOK,LC28-74-1AHNC,NOBLE ENERGY,DJ HORIZONTAL NIOBRARA,NIOBRARA,10474.0,6120.0,H,6556.0,10320.0,3764.0,4331.78,2.0,79097.0,99685.0,62483.0,40388.0,2014-11-01,09N,59W,09N59W,Weld
5123388450000,BROOK,LC28-75-1BHNC,NOBLE ENERGY,DJ HORIZONTAL NIOBRARA,NIOBRARA,10435.0,6136.0,H,6558.0,10282.0,3724.0,4344.22,2.0,61725.0,68397.0,50325.0,32105.0,2014-11-01,09N,59W,09N59W,Weld
5123388460000,CUTTHROAT,LC28-78HNB,NOBLE ENERGY,DJ HORIZONTAL NIOBRARA,NIOBRARA,10424.0,6121.0,H,6721.0,10336.0,3615.0,4368.21,2.0,94540.0,100198.0,77840.0,45749.0,2014-12-01,09N,59W,09N59W,Weld
5123388470000,RAINBOW,LC28-74HNA,NOBLE ENERGY,DJ HORIZONTAL NIOBRARA,NIOBRARA,10287.0,6020.0,H,6466.0,10108.0,3642.0,4357.9,2.0,136979.0,328090.0,82297.0,62610.0,2014-12-01,09N,59W,09N59W,Weld
5123388480000,RAINBOW,LC28-78-1HNA,NOBLE ENERGY,DJ HORIZONTAL NIOBRARA,NIOBRARA,10339.0,6044.0,H,6560.0,10244.0,3684.0,4339.13,1.0,123615.0,251800.0,81648.0,54279.0,2014-12-01,09N,59W,09N59W,Weld
5123388490000,RAINBOW,LC28-74-1HNA,NOBLE ENERGY,DJ HORIZONTAL NIOBRARA,NIOBRARA,10300.0,6009.2,H,6406.0,10139.0,3733.0,4341.73,2.0,121381.0,237485.0,81800.0,55974.0,2014-11-01,09N,59W,09N59W,Weld
5123388510000,CUTTHROAT,LC28-77HNB,NOBLE ENERGY,DJ HORIZONTAL NIOBRARA,NIOBRARA,10368.0,6102.0,H,6610.0,10272.0,3662.0,4313.44,2.0,107901.0,154321.0,82181.0,51334.0,2014-12-01,09N,59W,09N59W,Weld
5123388520000,CUTTHROAT,LC28-75-1AHNB,NOBLE ENERGY,DJ HORIZONTAL NIOBRARA,NIOBRARA,10397.0,6058.0,H,6518.0,10222.0,3704.0,4361.97,2.0,99659.0,147983.0,74995.0,50319.0,2014-12-01,09N,59W,09N59W,Weld
5123388530000,RAINBOW,LC28-79-1HNA,NOBLE ENERGY,DJ HORIZONTAL NIOBRARA,NIOBRARA,10108.0,6050.0,H,6628.0,10026.0,3398.0,4421.69,1.0,95829.0,138260.0,72786.0,46899.0,2014-12-01,09N,59W,09N59W,Weld
5123388540000,RAINBOW,LC28-76-1BHNA,NOBLE ENERGY,DJ HORIZONTAL NIOBRARA,NIOBRARA,10359.0,6004.0,H,6493.0,10197.0,3704.0,4410.22,2.0,110702.0,191095.0,78853.0,45304.0,2014-11-01,09N,59W,09N59W,Weld
5123388550000,CUTTHROAT,LC28-79HNB,NOBLE ENERGY,DJ HORIZONTAL NIOBRARA,NIOBRARA,10325.0,6098.0,H,6731.0,10230.0,3499.0,4485.48,2.0,102763.0,153835.0,77124.0,44895.0,2014-12-01,09N,59W,09N59W,Weld
5123388560000,BROOK,LC28-77-1HNA,NOBLE ENERGY,DJ HORIZONTAL NIOBRARA,NIOBRARA,6410.0,6014.0,H,,,,465.39,2.0,106074.0,174036.0,77068.0,48478.0,2014-12-01,09N,59W,09N59W,Weld
5123388620000,EAGLE E,14-63-1HN,NOBLE ENERGY,WATTENBERG,NIOBRARA,12743.0,6959.0,H,7459.0,12664.0,5205.0,5611.87,2.0,194424.0,735472.0,71845.0,55709.0,2014-09-01,06N,65W,06N65W,Weld
5123388630000,EAGLE E,14-79HN,NOBLE ENERGY,WATTENBERG,NIOBRARA,11288.0,6977.0,H,7531.0,11209.0,3678.0,4533.98,2.0,128335.0,437435.0,55429.0,43238.0,2014-09-01,06N,65W,06N65W,Weld
5123388650000,SENECA E,15-72-1HC,NOBLE ENERGY,WATTENBERG,CODELL,11710.0,7096.0,H,7705.0,11626.0,3921.0,4635.54,2.0,89642.0,260033.0,46303.0,32362.0,2014-09-01,06N,65W,06N65W,Weld
5123388660000,TAHOMA E,22-69HC,NOBLE ENERGY,WATTENBERG,CODELL,11989.0,7089.0,H,8861.0,11891.0,3030.0,5743.5,2.0,198274.0,661892.0,87959.0,47482.0,2014-09-01,06N,65W,06N65W,Weld
5123388680000,RELIANCE E,23-79HN,NOBLE ENERGY,WATTENBERG,NIOBRARA,11604.0,6892.0,H,7503.0,11508.0,4005.0,5387.17,1.0,121541.0,408629.0,53436.0,41591.0,2014-09-01,06N,65W,06N65W,Weld
5123388690000,BERNHARDT FARMS,13S-323,PDC ENERGY,WATTENBERG,CODELL,14318.0,7257.0,H,,,,7364.34,1.0,150259.0,608432.0,48854.0,56203.0,2015-08-01,04N,67W,04N67W,Weld
5123388780000,STATE ANTELOPE,D14-X44-2HNC,BONANZA CREEK ENERGY,WATTENBERG,NIOBRARA,11041.0,6278.0,H,6804.0,11023.0,4219.0,3979.05,1.0,78793.0,183221.0,48256.0,27187.0,2014-04-01,05N,62W,05N62W,Weld
5123388800000,STATE ANTELOPE,D-X-2HNC,BONANZA CREEK ENERGY,WATTENBERG,NIOBRARA,11041.0,6278.0,H,6914.0,11041.0,4127.0,3979.05,1.0,91135.0,227754.0,53176.0,33283.0,2014-04-01,05N,62W,05N62W,Weld
5123388810000,STATE SEVENTY HOLES,F-J-3HNB,BONANZA CREEK ENERGY,WATTENBERG,NIOBRARA,10837.0,6131.0,H,6644.0,10829.0,4185.0,4609.14,1.0,132499.0,285707.0,84881.0,44927.0,2014-05-01,04N,62W,04N62W,Weld
5123388820000,STATE SEVENTY HOLES,11-14-3HNB,BONANZA CREEK ENERGY,WATTENBERG,NIOBRARA,10950.0,6184.0,H,,,,4553.94,1.0,65558.0,148982.0,40728.0,26646.0,2014-05-01,04N,62W,04N62W,Weld
5123388850000,STATE SEVENTY HOLES,A11-E14-3HNC,BONANZA CREEK ENERGY,WATTENBERG,NIOBRARA,10974.0,6184.0,H,6680.0,10925.0,4245.0,4468.4,1.0,88103.0,226461.0,50360.0,32916.0,2014-05-01,04N,62W,04N62W,Weld
5123388860000,BARCLAY,16C-26HZ,ANADARKO,WATTENBERG,CODELL,17431.0,7531.0,H,7874.0,17309.0,9435.0,10492.64,1.0,390715.0,1180948.0,193890.0,90506.0,2015-08-01,02N,67W,02N67W,Weld
5123388870000,STATE ANTELOPE,E-12-1XRLNC,BONANZA CREEK ENERGY,WATTENBERG,NIOBRARA,15989.0,6207.0,H,6718.0,15989.0,9271.0,9933.22,1.0,157576.0,319703.0,104292.0,62512.0,2014-04-01,05N,62W,05N62W,Weld
5123388880000,STATE ANTELOPE,24-21-12HNC,BONANZA CREEK ENERGY,WATTENBERG,NIOBRARA,10834.0,6179.0,H,,,,4573.95,1.0,125917.0,341085.0,69069.0,39739.0,2014-04-01,05N,62W,05N62W,Weld
5123388920000,STATE WHITETAIL,O-K-36HNB,BONANZA CREEK ENERGY,WATTENBERG,NIOBRARA,10649.0,6180.0,H,,,,4386.67,1.0,66899.0,163836.0,39593.0,37993.0,2014-07-01,06N,62W,06N62W,Weld
5123388930000,STATE WHITETAIL,34-31-36HNB,BONANZA CREEK ENERGY,WATTENBERG,NIOBRARA,6222.0,6148.75,H,,,,641.81,1.0,69747.0,162346.0,42689.0,24472.0,2014-07-01,06N,62W,06N62W,Weld
5123388960000,BERRY FARMS,31C-8HZ,ANADARKO,WATTENBERG,CODELL,11919.0,7135.0,H,7578.0,11903.0,4325.0,4790.57,1.0,144776.0,558283.0,51729.0,26654.0,2014-11-01,03N,67W,03N67W,Weld
5123388970000,BERRY FARMS,32C-8HZ,ANADARKO,WATTENBERG,CODELL,12041.0,7146.0,H,7556.0,12041.0,4485.0,4882.95,1.0,112258.0,450026.0,37254.0,25344.0,2014-11-01,03N,67W,03N67W,Weld
5123388980000,SUNMARKE,28V-304,PDC ENERGY,WATTENBERG,NIOBRARA,11620.0,7126.0,H,,,,4620.4,1.0,144104.0,513370.0,58542.0,50893.0,2014-12-01,04N,67W,04N67W,Weld
5123388990000,SUNMARKE,28U-434,PDC ENERGY,WATTENBERG,CODELL,11651.0,7254.0,H,,,,4623.08,1.0,148502.0,532462.0,59758.0,42822.0,2014-12-01,04N,67W,04N67W,Weld
5123389000000,SUNMARKE,28U-334,PDC ENERGY,WATTENBERG,NIOBRARA,11610.0,7099.0,H,,,,4623.12,1.0,142643.0,476444.0,63236.0,49521.0,2014-12-01,04N,67W,04N67W,Weld
5123389010000,SUNMARKE,28V-434,PDC ENERGY,WATTENBERG,CODELL,11718.0,7272.0,H,,,,4614.93,1.0,109621.0,421842.0,39314.0,38973.0,2014-12-01,04N,67W,04N67W,Weld
5123389020000,SUNMARKE,28V-234,PDC ENERGY,WATTENBERG,NIOBRARA,11420.0,7022.34,H,,,,4534.64,1.0,144516.0,499628.0,61245.0,53711.0,2014-12-01,04N,67W,04N67W,Weld
5123389030000,SUNMARKE,28W-414,PDC ENERGY,WATTENBERG,CODELL,11698.0,7259.31,H,,,,4624.44,1.0,168426.0,661405.0,58192.0,54781.0,2014-12-01,04N,67W,04N67W,Weld
5123389040000,SUNMARKE,28V-404,PDC ENERGY,WATTENBERG,CODELL,11741.0,7254.0,H,,,,4654.89,1.0,105492.0,408366.0,37431.0,38381.0,2014-12-01,04N,67W,04N67W,Weld
5123389050000,SUNMARKE,28V-214,PDC ENERGY,WATTENBERG,NIOBRARA,11340.0,7039.66,H,,,,4526.58,1.0,132268.0,462624.0,55164.0,49799.0,2014-12-01,04N,67W,04N67W,Weld
5123389100000,ANTELOPE,24-21-20HC,BONANZA CREEK ENERGY,WATTENBERG,CODELL,11089.0,6552.72,H,7045.0,11089.0,4044.0,4397.81,1.0,118446.0,270045.0,73438.0,38027.0,2014-05-01,05N,62W,05N62W,Weld
5123389110000,BERRY FARMS,30N-8HZ,ANADARKO,WATTENBERG,NIOBRARA,11400.0,6932.0,H,7444.0,11384.0,3940.0,4480.81,1.0,200093.0,554233.0,107721.0,55293.0,2014-11-01,03N,67W,03N67W,Weld
5123389120000,RUBYANNA,13C-28W,EXTRACTION O&G,WATTENBERG,CODELL,11840.0,7211.0,H,7617.0,11682.0,4065.0,4591.79,1.0,166612.0,493340.0,84389.0,54559.0,2014-08-01,06N,67W,06N67W,Weld
5123389130000,RUBYANNA,13C-25W,EXTRACTION O&G,WATTENBERG,CODELL,12043.0,7206.0,H,7900.0,11937.0,4037.0,4853.88,1.0,186578.0,451672.0,111299.0,54748.0,2014-08-01,06N,67W,06N67W,Weld
5123389140000,RUBYANNA,13C-32W,EXTRACTION O&G,WATTENBERG,CODELL,11937.0,7213.0,H,7630.0,11856.0,4226.0,4635.51,2.0,187267.0,520272.0,100555.0,63552.0,2014-08-01,06N,67W,06N67W,Weld
5123389150000,RUBYANNA,13C-30W,EXTRACTION O&G,WATTENBERG,CODELL,11829.0,7204.0,H,7460.0,11654.0,4194.0,4557.51,1.0,125924.0,316293.0,73208.0,58147.0,2014-08-01,06N,67W,06N67W,Weld
5123389200000,RUBYANNA,13NB-29W,EXTRACTION O&G,WATTENBERG,NIOBRARA,7146.0,7062.0,H,,,,512.96,1.0,146271.0,348129.0,88250.0,57544.0,2014-08-01,06N,67W,06N67W,Weld
5123389230000,RUBYANNA,13NC-26W,EXTRACTION O&G,WATTENBERG,NIOBRARA,11905.0,7106.0,H,7703.0,11905.0,4202.0,4764.71,1.0,90345.0,170710.0,61893.0,42892.0,2014-08-01,06N,67W,06N67W,Weld
5123389240000,RUBYANNA,13NB-31W,EXTRACTION O&G,WATTENBERG,NIOBRARA,11681.0,7036.0,H,,,,4624.23,1.0,140338.0,321595.0,86739.0,59808.0,2014-08-01,06N,67W,06N67W,Weld
