APINumber,gel,slick,xlinkgel,hybrid,VerticalDepth,HorizontalLength,GrossPerforatedInterval,nphf_sqrt,sandmass,sqrtsandmass,sandperft,location,First6BOE,hzlen_bin_<1,hzlen_bin_1-2,hzlen_bin_>2
5123400580000,0,1,1,1.0,6247.0,8000.93,6335.0,87.55529681292846,4771755.852851386,2184.4349046953507,357.62241271463586,1,41724.0,0,1,0
5123400630000,0,1,1,1.0,7078.38,4609.0,3683.0,83.22259308625273,1726335.9544521437,1313.901044391146,148.8220650389779,1,79695.0,1,0,0
5123400640000,0,1,1,1.0,7081.0,9942.73,9223.0,81.97395927976152,1726335.9544521437,1313.901044391146,102.94805620204805,1,112044.0,0,0,1
5123400680000,0,1,1,1.0,7147.72,4591.3,3987.0,81.26684440779032,1726335.9544521437,1313.901044391146,148.18334372979774,1,84493.0,1,0,0
5123401080000,0,1,1,1.0,6009.0,7555.98,6520.0,83.88074868526151,4798113.003341685,2190.4595415897743,359.5438743605609,1,76629.0,0,1,0
5123401100000,0,1,1,1.0,6921.58,4259.31,3989.0,79.18528903780046,2730054.57853427,1652.2876803190993,239.0590699241918,1,32775.0,1,0,0
5123401130000,0,1,1,1.0,7074.51,4260.71,3901.0,79.747789938029,3255655.5078964275,1804.3435116120288,279.2157382415461,1,33098.0,1,0,0
5123401150000,0,1,1,1.0,7079.53,4264.34,3937.0,79.54457869647686,3902071.1978784865,1975.3660921152025,336.79192110119857,1,31008.0,1,0,0
5123401450000,0,1,1,1.0,6693.0,10488.1,10287.0,78.74706343731175,8696794.038474498,2949.0327292986253,497.69909800128755,15,151229.0,0,0,1
5123401480000,0,1,1,1.0,6684.0,10307.73,10195.0,78.18394975952545,10486745.960787788,3238.324560754803,604.2492630819814,15,142481.0,0,0,1
5123401510000,0,1,1,1.0,6738.0,10308.61,10280.0,77.6441240532727,10436231.24069276,3230.515630776728,596.4583208945968,15,123879.0,0,0,1
5123401520000,1,1,0,1.0,6677.0,5015.35,4360.0,81.58032851122874,2897749.7595507167,1702.2778150321753,249.8490911838866,14,49737.0,1,0,0
5123401550000,0,1,1,1.0,6713.0,10357.52,10233.0,78.25931254489781,8798488.165743068,2966.2245642808416,487.1270161523125,15,135053.0,0,0,1
5123401580000,0,1,1,1.0,6690.0,5083.19,4346.0,82.08038742598623,3587244.1888243086,1894.0021617792067,307.6011137733072,14,64176.0,1,0,0
5123401600000,0,1,1,1.0,6629.0,5006.22,4067.0,83.30198076876684,3167630.320818755,1779.7837848510574,273.9216811500134,14,81720.0,1,0,0
5123401660000,0,1,1,1.0,6715.0,10307.0,9697.0,81.30190649671138,6259303.583449572,2501.860024751499,368.93219282385786,14,84204.0,0,0,1
5123401760000,0,1,1,1.0,7097.0,5728.84,6292.680494726993,73.73031605298466,4107338.807732627,2026.657052323512,321.4886355457598,7,63545.0,1,0,0
5123401770000,0,1,1,1.0,7187.0,4947.35,4599.0,79.67653355913522,3440397.3998784916,1854.8308278326872,279.77534356985376,7,62111.0,1,0,0
5123401790000,0,1,1,1.0,7096.0,5698.3,5189.0,80.68023301899915,3894548.3768612086,1973.4610147811911,305.8385720795672,7,57159.0,1,0,0
5123401980000,0,1,1,1.0,6557.0,4094.31,4072.0,77.60354373351774,3190255.162847749,1786.128540404567,286.1215392688564,1,41121.0,1,0,0
5123401990000,0,1,1,1.0,6495.0,4115.51,4086.0,77.64991951058288,3178914.8944273875,1782.951175559047,286.0022397145648,1,48936.0,1,0,0
5123402280000,1,1,0,1.0,6967.0,4592.89,3896.0,81.83452816507223,3865790.894624999,1966.1614619926306,339.4617926435721,1,26230.0,1,0,0
5123402320000,0,1,1,1.0,7210.0,5207.3,4150.0,84.00773773885356,1826880.8351059,1351.6215576506243,145.40598814914836,1,57940.0,1,0,0
5123402470000,0,1,1,1.0,6750.0,10596.87,10322.0,79.21407703180036,11220685.549815392,3349.7291755924675,643.7939956288595,15,155326.0,0,0,1
5123402560000,0,1,1,1.0,7478.0,9763.71,9463.0,79.37701178552894,10330992.418787938,3214.1861207447114,597.8929578556593,1,51947.0,0,0,1
5123402610000,0,1,1,1.0,6780.0,5164.8,4230.0,83.27544656139648,4420790.030262354,2102.5674853051337,381.59603196049665,1,56660.0,1,0,0
5123402870000,0,1,1,1.0,6262.0,7999.58,6166.0,88.50751380532616,4772534.867809193,2184.6132078263176,363.20661094438304,1,33501.0,0,1,0
5123403100000,0,1,1,1.0,6977.0,8769.51,3756.0,104.94527145136173,4722972.424249623,2173.2400751526793,361.02831556716274,1,94120.0,0,0,1
5123403110000,0,1,0,0.0,7151.0,5739.06,6185.0,74.52556608305636,4895704.496509609,2212.623894047429,350.5445006809114,7,67177.0,1,0,0
5123403120000,0,1,0,0.0,7156.0,5969.1,6784.0,72.00763848370532,5406126.92726326,2325.1079388413905,365.47640124819225,7,67157.0,1,0,0
5123403160000,0,1,0,0.0,7101.0,5226.89,5223.0,77.48477269760814,4187049.794123162,2046.2281872076637,320.25774775303364,7,69071.0,1,0,0
5123403190000,0,1,1,1.0,6909.0,4575.66,3932.0,81.50864984773088,3876823.562861943,1968.9650994524873,338.94243424217024,1,2684.0,1,0,0
5123403410000,0,1,1,1.0,7209.0,4118.1,4299.0,76.28302563480293,4346954.3566748835,2084.93509651377,364.7079752223243,1,14659.0,1,0,0
5123403720000,0,1,1,1.0,7070.34,4310.51,4016.0,79.33794804505597,3584594.975186475,1893.302663386516,307.87554540809714,1,33704.0,1,0,0
5123403740000,0,1,1,1.0,6948.0,7186.88,6532.0,81.5774478639777,6559245.463206133,2561.102392175317,463.15813184621754,1,79251.0,0,1,0
5123403750000,0,1,1,1.0,7031.0,7153.28,6054.0,84.25722520947387,6156157.550415757,2481.160524918885,435.3410331953721,1,71497.0,0,1,0
5123403800000,0,1,1,1.0,6916.0,7106.23,6548.0,80.98289942944744,6522220.456324971,2553.863828853248,464.3802389693821,1,68960.0,0,1,0
5123403810000,0,1,1,1.0,6902.0,7151.61,6617.0,80.83693462768117,6378892.764767669,2525.6469992395355,450.80514238640774,1,72458.0,0,1,0
5123403820000,0,1,1,1.0,6495.0,9749.31,9135.0,81.32840832083215,1754651.7076361896,1324.632668944938,107.71342588313011,15,73970.0,0,0,1
5123403840000,0,1,1,1.0,6450.0,4455.6,4121.0,79.59020040180826,3119522.241894023,1766.2169294551627,279.5270826069913,1,32898.0,1,0,0
5123403870000,0,1,1,1.0,6387.0,4422.01,4211.0,78.80996129931799,3125087.903339972,1767.7918156106425,282.99265628361604,1,51176.0,1,0,0
5123404430000,0,1,1,1.0,6087.0,10045.88,9436.0,81.30116850328781,7994774.393848877,2827.5032084595196,494.11461025023965,1,37113.0,0,0,1
5123404440000,0,1,1,1.0,6014.0,10037.04,9464.0,81.07428692255024,8033084.227203074,2834.269610887975,498.63961683445524,1,32672.0,0,0,1
5123404450000,0,1,1,1.0,6002.0,10069.58,9449.0,81.36694660610044,8076205.561091816,2841.8665628582594,501.47193797527575,1,30224.0,0,0,1
5123404650000,0,1,1,1.0,7022.0,4405.02,3881.0,80.77140583151936,109700.70986660976,331.2109748583367,9.568313115273419,1,36206.0,1,0,0
5123404660000,0,1,1,1.0,7019.0,4422.81,3847.0,81.09136822128481,17894.05084091206,133.76864670359814,1.5584437241693136,1,37136.0,1,0,0
5123405100000,0,1,1,1.0,6555.0,9807.64,9223.0,81.14579471543796,1754651.7076361896,1324.632668944938,106.05329148601932,15,87324.0,0,0,1
5123405130000,0,1,1,1.0,6626.0,9765.45,9209.0,80.97190870913197,1754651.7076361896,1324.632668944938,106.39411275989508,15,104136.0,0,0,1
5123405140000,0,1,1,1.0,6630.0,9854.36,9152.0,81.8679424439139,1754651.7076361896,1324.632668944938,106.16879697683727,15,88834.0,0,0,1
5123405360000,0,1,0,0.0,7317.0,6554.81,5272.0,85.33938129609331,1538911.0472597803,1240.5285354476052,117.19678983015615,1,51629.0,0,1,0
5123405470000,0,1,0,0.0,7255.0,8779.37,9630.0,71.7591109197989,7592166.441649354,2755.3886189881373,432.01129177474417,7,83995.0,0,0,1
5123405480000,0,1,0,0.0,7241.0,8208.42,8942.0,72.57010403740648,7083377.989600875,2661.461626550508,419.3084703487169,7,76114.0,0,1,0
5123405550000,0,1,0,0.0,7218.0,8614.57,9387.0,72.30193635028041,7402603.402101098,2720.7725744907634,427.74779857281277,7,91353.0,0,0,1
5123405600000,0,1,1,1.0,7036.32,9626.33,8909.0,81.95931917726013,1726335.9544521437,1313.901044391146,104.79154755688623,1,110526.0,0,0,1
5123405630000,0,1,0,0.0,7422.0,8136.24,4980.0,95.68824379201449,7371564.838625353,2715.0625846608677,547.339236607169,1,48527.0,0,1,0
5123405650000,0,1,1,1.0,7024.0,4169.76,4073.0,78.08175202952351,3713487.64124992,1927.0411623133325,320.37681315243896,1,34931.0,1,0,0
5123405750000,0,1,0,0.0,7130.0,6438.65,5124.0,85.52572712348022,3652652.6366463923,1911.191418107143,283.6350859330946,1,61911.0,1,0,0
5123405770000,0,1,0,0.0,7108.0,3928.18,4702.0,72.29232324389638,3387624.5762859937,1840.5500743761343,269.9732687508761,1,59867.0,1,0,0
5123405850000,0,1,0,0.0,7079.0,6315.65,5069.0,85.1272576793121,3831061.1354920017,1957.3096677562296,299.5356634473809,1,63186.0,1,0,0
5123405890000,0,1,0,0.0,7159.0,6344.71,5043.0,85.45004388530178,3860503.419712329,1964.8163832053947,300.4282816896754,1,55979.0,1,0,0
5123406040000,0,1,0,0.0,7372.0,8310.97,4988.0,96.55552806546086,4900009.533062849,2213.596515416224,363.1788862335346,1,45050.0,0,1,0
5123406080000,0,1,1,1.0,6138.0,4549.24,4226.0,79.5188028078894,3157796.0345752044,1777.0188616261798,292.7408950194868,1,43777.0,1,0,0
5123406140000,0,1,1,1.0,7037.0,5114.14,4751.0,79.76929233733993,3977497.2375572263,1994.366374956524,325.22463103493266,1,55690.0,1,0,0
5123406170000,0,1,1,1.0,6976.0,4822.63,4302.0,80.75041795557469,3856573.43794201,1963.816039740487,325.3119728335732,1,42584.0,1,0,0
5123406190000,0,1,0,0.0,6984.0,4426.19,3897.0,80.803403393669,3089502.271013752,1757.6980033594373,267.69796993447295,7,50538.0,1,0,0
5123406230000,0,1,0,0.0,6986.0,4252.18,5036.0,72.2231264900655,3980800.216299025,1995.1942803393922,311.87717144304486,7,51385.0,1,0,0
5123406280000,0,1,0,0.0,7011.0,4198.01,4883.0,72.90411511019114,3866225.4391196817,1966.2719646884257,308.4836383243981,7,51548.0,1,0,0
5123406960000,0,1,1,1.0,6825.0,4894.17,4304.0,81.17986203486674,6801355.145503173,2607.940786425791,565.3661800085763,1,62960.0,1,0,0
5123406970000,0,1,1,1.0,6860.0,4909.93,4168.0,82.10925648183644,6801355.145503173,2607.940786425791,576.3860292799299,1,62713.0,1,0,0
5123407310000,0,1,1,1.0,6957.0,10459.88,5946.0,102.5372127571254,7228125.135278761,2688.5172744988568,434.12162974647214,1,104894.0,0,0,1
5123407330000,0,1,0,0.0,6990.0,4739.71,3869.0,82.88974604859156,5813843.92845735,2411.1913919175618,507.4490641928384,1,82910.0,1,0,0
5123407420000,0,1,0,0.0,7228.0,5520.11,5547.0,77.28589780807363,1558376.6757072443,1248.3495807293903,115.64947500610347,10,54937.0,1,0,0
5123407430000,0,1,0,0.0,7251.0,5400.06,5785.0,74.93370403229778,1589637.963963743,1260.8084564927947,118.34707891332215,10,50520.0,1,0,0
5123407440000,0,1,0,0.0,7175.0,5418.51,5693.0,75.66709985191714,607596.869600925,779.4850028069334,45.37691333838126,10,25759.0,1,0,0
5123407500000,0,1,0,0.0,7238.0,5452.05,5572.0,76.68148407536202,1615588.83545121,1271.0581558100362,120.70144456116623,10,48390.0,1,0,0
5123407510000,0,1,0,0.0,7236.0,5382.1,5578.0,76.18464412202763,1669414.7656073596,1292.0583445059126,125.00297758198126,10,46455.0,1,0,0
5123407520000,0,1,0,0.0,7240.0,5440.02,5518.0,76.95466197703685,5099546.460083713,2258.2175404694103,380.3644708050804,10,60224.0,1,0,0
5123407530000,0,1,1,1.0,7029.0,9672.86,7915.0,88.07871479534656,8716410.70141191,2952.3568045566426,521.9095084972104,1,105970.0,0,0,1
5123407780000,0,1,1,1.0,6152.0,4561.09,3850.0,81.92124266635608,3839654.567855274,1959.503653442696,350.36541361942454,1,8384.0,1,0,0
5123407850000,0,1,0,0.0,6131.0,4536.9,3818.0,81.96889654009013,3942700.659047389,1985.623493779067,363.55008382179705,1,31898.0,1,0,0
5123407880000,0,1,1,1.0,6101.0,4544.06,3993.0,80.93861871813726,3848840.801597561,1961.846273691586,350.91546331122913,1,14005.0,1,0,0
5123407890000,0,1,0,0.0,6968.0,4208.1,4766.0,73.77059034601797,3817821.344411348,1953.9246004929023,307.0963114873993,7,54470.0,1,0,0
5123408350000,0,1,0,0.0,7211.0,4935.64,5432.0,74.18652168689404,4910114.57614514,2215.877834210438,365.06428075428556,10,68926.0,1,0,0
5123408360000,0,1,0,0.0,7254.0,4991.29,5497.0,74.12347806194742,4812542.611032983,2193.750808782297,355.51027635613383,10,67928.0,1,0,0
5123408370000,0,1,0,0.0,7204.0,4981.23,5524.0,73.87306681057719,5322316.22865767,2307.014570534324,396.0351386753233,10,70350.0,1,0,0
5123408450000,1,1,0,1.0,7492.0,4418.69,4668.0,75.83330402929836,3644074.4303056337,1908.94589507027,286.4388013131295,1,72334.0,1,0,0
5123408600000,0,1,1,1.0,6936.0,9700.08,8663.0,83.88730535665096,8480429.79270827,2912.1177504881684,515.8098529717334,1,142948.0,0,0,1
5123408800000,0,1,1,1.0,6997.0,9705.41,8976.0,82.03298117220902,8660624.346721046,2942.893872826719,522.9529827136674,1,179642.0,0,0,1
5123408820000,1,1,0,1.0,7039.0,6130.55,4634.0,86.58261950299263,4767352.749448119,2183.4268362938383,383.53602167724205,1,110250.0,1,0,0
5123408840000,0,1,0,0.0,6977.0,7908.17,6625.0,85.34149049553798,6756729.667790783,2599.371013878316,477.1027868797333,1,124681.0,0,1,0
5123408860000,0,1,1,1.0,7483.0,6078.01,5555.0,80.76515337693603,1550219.6744952826,1245.0781800735576,114.74608989602388,1,59897.0,1,0,0
5123408900000,1,1,0,1.0,7448.0,4608.82,4526.0,77.99243553063336,3507318.0603230107,1872.7835059939553,275.55924421142447,1,55973.0,1,0,0
5123408940000,0,1,1,1.0,6987.0,4764.14,4180.0,81.14271378256954,6801355.145503173,2607.940786425791,580.3204049064141,1,60392.0,1,0,0
5123408970000,0,1,1,1.0,6885.0,9700.75,9063.0,81.47238796058454,3659222.6839584657,1912.9094813812978,218.20051782698067,1,82886.0,0,0,1
5123408980000,0,1,1,1.0,6885.0,9727.03,9236.0,80.56692869906362,8986833.852877198,2997.804839024248,530.3531338375449,1,68478.0,0,0,1
5123409010000,0,1,1,1.0,6670.0,4746.78,3983.0,82.24220327787917,2657958.423493303,1630.3246374551613,237.42370911061215,14,41863.0,1,0,0
5123409040000,0,1,1,1.0,6604.0,4734.87,3968.0,82.26098710810611,5061170.935467168,2249.7046329389927,455.5509392859737,14,48200.0,1,0,0
5123409050000,0,1,1,1.0,6724.0,6801.98,5484.0,85.54519273460082,3951824.216180984,1987.919569847076,310.263344286801,14,68858.0,0,1,0
5123409080000,0,1,1,1.0,6667.0,10322.82,8943.0,85.9058787278263,7641152.825120946,2764.263523096332,469.5601809820529,14,81341.0,0,0,1
5123409090000,0,1,1,1.0,6660.0,10324.73,8901.0,86.16107009549035,6359425.08609084,2521.7900559108484,391.39740805581243,14,95087.0,0,0,1
5123409100000,0,1,1,1.0,6730.0,10324.53,9020.0,85.46654316163723,6248671.156845977,2499.7342172411004,382.813891860931,14,86263.0,0,0,1
5123409110000,0,1,1,1.0,6740.0,10324.46,9010.0,85.52461633939085,7726833.566891912,2779.7182531493927,473.1390341615279,14,87075.0,0,0,1
5123409150000,0,1,1,1.0,6667.0,10329.78,8999.0,85.61997430506506,7593077.009022985,2755.553847962871,467.5540030186567,14,83573.0,0,0,1
5123409170000,0,1,1,1.0,6646.0,4975.75,4407.0,81.04782538723664,2835022.967804779,1683.7526444833811,242.2061484668756,14,66635.0,1,0,0
5123409180000,0,1,1,1.0,6725.0,10331.09,8861.0,86.42968240136024,6461701.489907787,2541.9877045154617,396.61806346107215,14,63574.0,0,0,1
5123409230000,0,1,1,1.0,7403.0,5042.06,4143.0,83.06058030136799,2387486.8057814525,1545.1494444814884,194.07306176080738,1,49155.0,1,0,0
5123409250000,0,1,1,1.0,6808.0,7206.17,6013.0,84.81255803240461,4620914.76381437,2149.631308809576,347.3588486667947,14,74913.0,0,1,0
5123409280000,0,1,1,1.0,6749.0,10320.03,9131.0,84.78814775662929,7640587.960132213,2764.1613484259947,464.7559586455118,14,94811.0,0,0,1
5123409460000,0,1,0,0.0,6951.0,5658.89,5021.0,81.47324714285052,3202678.717963452,1789.6029498085468,255.6212561228711,1,66974.0,1,0,0
5123409500000,0,1,0,0.0,6930.0,4808.7,5068.0,75.76740724084466,3774457.23585564,1942.796241466315,298.99059219388784,1,67292.0,1,0,0
5123409510000,0,1,0,0.0,7061.0,4884.09,4997.0,76.72737451522761,3579353.9908916326,1891.9180719290232,282.93051860656334,1,51974.0,1,0,0
5123409580000,0,1,0,0.0,6942.0,5665.05,4958.0,81.89658112522159,3725266.0555870477,1930.0948307238812,297.04697038410393,1,55666.0,1,0,0
5123409600000,0,1,0,0.0,6941.0,4878.98,4879.0,77.45953782459588,3856212.5293713138,1963.7241479829374,306.0486134421678,1,47491.0,1,0,0
5123409620000,0,1,0,0.0,7045.0,5708.6,4970.0,82.08897611738132,3438261.2909697327,1854.2549153149716,274.51187951854155,1,49112.0,1,0,0
5123409650000,0,1,0,0.0,7023.0,4834.63,5020.0,76.25372122067225,3410939.1991632893,1846.8728161850477,269.0863994291014,1,50739.0,1,0,0
5123409660000,0,1,1,1.0,6947.0,9695.61,8937.0,82.21076571836562,9299744.179312875,3049.54819265295,552.9966212352308,1,85842.0,0,0,1
5123409670000,0,1,1,1.0,6867.0,9407.0,8824.0,81.13568881817667,5810632.922599442,2410.5254453333287,350.75654488708454,1,97386.0,0,0,1
5123409800000,0,1,0,0.0,6993.0,5921.42,4658.0,85.22570034913177,3137812.7888099896,1771.3872498158016,249.03276101666583,1,52031.0,1,0,0
5123409810000,0,1,0,0.0,7073.0,4655.77,4878.0,76.01164384487419,3450875.84317803,1857.6533161970858,272.04381893401893,1,52020.0,1,0,0
5123409860000,0,1,0,0.0,6999.0,5880.8,4695.0,84.76909814313233,3502634.0342428274,1871.5325362501255,283.1555403591615,1,54845.0,1,0,0
5123409910000,0,1,0,0.0,7362.0,4511.69,4928.0,74.72409250034423,3762175.251869362,1939.6327621148705,290.00040483075327,1,60869.0,1,0,0
5123409930000,0,1,0,0.0,7054.0,4749.04,5026.0,75.65077659878979,3552697.721901948,1884.8601332464825,281.9377606461351,1,52208.0,1,0,0
5123410020000,0,1,0,0.0,7020.0,4772.11,5194.0,74.68674581209171,3763548.973102402,1939.986848693156,295.2034648288024,1,56220.0,1,0,0
5123410040000,0,1,0,0.0,7063.0,4583.72,5041.0,74.44944593480868,2964510.2677527964,1721.7753244116366,232.0192743016981,1,54145.0,1,0,0
5123410090000,0,1,1,1.0,6904.0,4955.21,4583.0,79.82612354361196,9471343.022848925,3077.554714842439,789.7392664761882,8,47749.0,1,0,0
5123410110000,0,1,1,1.0,6904.0,5224.85,4602.0,81.38089456377338,9727023.86615692,3118.8177032582266,792.877719771513,8,38565.0,1,0,0
5123410150000,0,1,1,1.0,6904.0,4951.42,4584.0,79.7961151936609,9483541.018226927,3079.5358446082305,791.0201866900431,8,50008.0,1,0,0
5123410180000,0,1,1,1.0,6904.0,4963.06,4589.0,79.8377103880115,9440278.956152633,3072.5036950592316,786.6243609826375,8,45594.0,1,0,0
5123410370000,0,1,1,1.0,6880.0,8705.81,6553.0,90.29291223567883,7786705.277604028,2790.4668565679162,520.1539931599217,1,89061.0,0,0,1
5123410440000,0,1,1,1.0,6195.0,4550.55,4138.0,80.0783990848968,3164341.3243780527,1778.8595572383033,290.8134660764684,11,31297.0,1,0,0
5123410480000,0,1,1,1.0,6266.0,4486.19,4177.0,79.43040979373076,3166297.7066160874,1779.4093701608092,289.95400243737066,11,34898.0,1,0,0
5123410530000,0,1,0,0.0,7230.0,9780.23,8837.0,83.32604634806574,1837949.327305745,1355.7098979153855,109.78730824357835,1,79703.0,0,0,1
5123410600000,0,1,0,0.0,6901.0,4573.66,3845.0,82.02840971273307,2951741.0284725185,1718.0631619566607,258.6977237925082,1,4433.0,1,0,0
5123410680000,0,1,0,0.0,7202.0,5185.91,5240.0,77.10972701287432,1837949.327305745,1355.7098979153855,137.83930758255175,1,52721.0,1,0,0
5123410710000,0,1,1,1.0,6193.0,4743.43,4051.0,81.80727351525658,3167632.3553752564,1779.7843564250295,287.86190070658455,11,43805.0,1,0,0
5123411090000,0,1,1,1.0,6859.0,7128.57,6587.0,80.87997279920413,6414630.986700758,2532.712179996132,459.5666275039947,1,71310.0,0,1,0
5123411110000,0,1,1,1.0,6882.0,7162.21,6538.0,81.38924990439462,786937.9314379743,887.0952211786367,56.04571835609816,1,91076.0,0,1,0
5123411130000,0,1,1,1.0,6844.0,6959.63,6348.0,81.3119302439685,5230761.375943176,2287.0857823752867,382.4494681540672,1,64591.0,0,1,0
5123411140000,0,1,1,1.0,6878.0,7219.86,6488.0,82.04791283146696,786937.9314379743,887.0952211786367,55.63364661986386,1,45805.0,0,1,0
5123411200000,0,1,1,1.0,6975.0,10977.03,9264.0,87.82385780640703,8706951.503652656,2950.754395684713,514.7473546350965,8,93192.0,0,0,1
5123411260000,0,1,1,1.0,6730.0,7190.7,6580.0,81.30621132484282,9468867.178769084,3077.152446462327,678.9178446095277,1,104078.0,0,1,0
5123411270000,0,1,1,1.0,6786.0,7129.89,6699.0,80.19283010344503,9647875.291909123,3106.1029107080667,689.8730991711922,1,93310.0,0,1,0
5123411290000,0,1,1,1.0,6775.0,6009.28,6495.0,74.25819820060273,9311125.115014734,3051.41362568478,672.3319456289071,1,104126.0,1,0,0
5123411470000,0,1,1,1.0,6186.0,9583.13,9006.0,81.09950678025113,6423183.460411725,2534.4000198097624,402.8842413856692,11,50231.0,0,0,1
5123411610000,0,1,1,1.0,6210.0,9948.28,9468.0,80.50018633518808,5762497.358641631,2400.5202266678843,356.5460560971186,1,39013.0,0,0,1
5123411680000,0,1,1,1.0,7689.3,7048.59,6415.0,81.4468538373337,1754651.7076361896,1324.632668944938,120.93539924434418,5,55029.0,0,1,0
5123411700000,0,1,1,1.0,7606.96,7038.89,6574.0,80.4045396728319,1754651.7076361896,1324.632668944938,121.27811084021216,5,71211.0,0,1,0
5123411840000,0,1,1,1.0,7600.85,7000.46,6519.0,80.50751517715598,1754651.7076361896,1324.632668944938,121.12741320144896,5,71134.0,0,1,0
5123411910000,0,1,1,1.0,7704.74,7005.53,6655.0,79.69021269892558,1754651.7076361896,1324.632668944938,120.05827626658841,5,72805.0,0,1,0
5123412070000,0,1,1,1.0,6785.0,7142.71,6879.0,79.14360365816053,8857471.282153744,2976.1504132274204,632.0444756781607,1,106485.0,0,1,0
5123412120000,0,1,1,1.0,6799.0,7085.33,6570.0,80.71759411677233,3856578.371825914,1963.817295938172,277.8915097150824,14,72871.0,0,1,0
5123412140000,0,1,1,1.0,6046.0,4386.04,4091.0,79.3412881165916,3467396.843863512,1862.0947462101685,325.485482386512,1,34171.0,1,0,0
5123412150000,0,1,1,1.0,6120.0,4432.53,4007.0,80.1594036903968,5113555.051428996,2261.3171054562417,480.59727926964246,1,38645.0,1,0,0
5123412170000,0,1,1,1.0,6115.0,4375.8,4048.0,79.54747010433455,3474785.7517335843,1864.0777214841619,326.05665306686535,1,39142.0,1,0,0
5123412210000,0,1,1,1.0,6103.0,4666.43,4134.0,80.82344956756053,5108468.739538851,2260.192190841047,466.44163071026765,1,48507.0,1,0,0
5123412470000,0,1,1,1.0,6669.0,7206.44,6360.0,82.74321724467812,8136303.050639343,2852.420559917374,587.7133090609176,14,58743.0,0,1,0
5123412480000,0,1,1,1.0,6730.0,7190.11,6567.0,81.3824919746256,8398708.81444516,2898.052590006807,605.4432536364735,14,66287.0,0,1,0
5123412490000,0,1,1,1.0,6666.0,7197.24,6201.0,83.6435293373014,3970220.7359941313,1992.5412758570728,286.8656601151829,14,67557.0,0,1,0
5123412510000,0,1,1,1.0,6789.0,7184.3,6345.0,82.70006045947004,5673852.302280532,2381.9849500533232,410.9700349326765,14,70949.0,0,1,0
5123412540000,0,1,1,1.0,6745.0,7136.45,6468.0,81.66057800432226,3973224.7388461935,1993.2949452718215,288.2908677148595,14,63186.0,0,1,0
5123412560000,0,1,1,1.0,6756.0,7172.13,6449.0,81.9946949503442,9242166.883477462,3040.093235984295,665.6223898795436,14,41128.0,0,1,0
5123412600000,0,1,1,1.0,6051.0,5114.51,5286.0,76.34467892394335,4316850.773136307,2077.7032447239203,357.207345729111,1,27467.0,1,0,0
5123412860000,0,1,0,0.0,7126.0,4236.26,4264.0,77.28039854969694,4119586.217506368,2029.676382457649,345.92209400506914,10,45243.0,1,0,0
5123412870000,0,1,0,0.0,7053.0,4261.73,4263.0,77.45146867555192,4319413.457544611,2078.319864107691,363.64821161345435,10,47902.0,1,0,0
5123412880000,0,1,0,0.0,7048.0,4370.19,3996.0,79.8385245354647,4060615.5945726167,2015.096919399317,346.02604129293707,10,42482.0,1,0,0
5123412990000,0,1,0,0.0,7132.0,9609.12,8868.0,82.10432388126706,1837949.327305745,1355.7098979153855,111.28295757482108,1,88178.0,0,0,1
5123413000000,0,1,0,0.0,7140.0,5511.13,5868.0,75.12076943162923,1837949.327305745,1355.7098979153855,135.3025123163829,1,56201.0,1,0,0
5123413030000,0,1,0,0.0,7071.31,4234.8,4239.0,77.43255129465902,4298422.115895568,2073.2636387819975,361.33339911697783,10,38680.0,1,0,0
5123413050000,0,1,0,0.0,7025.73,4307.82,4282.0,77.62615538592647,4106746.876988989,2026.511010823526,342.28595407476155,10,44461.0,1,0,0
5123413090000,0,1,0,0.0,7113.68,4212.12,4192.0,77.58943227012297,4248580.043566652,2061.208394017124,355.6189874919772,10,46045.0,1,0,0
5123413120000,0,1,0,0.0,7250.0,9965.81,8643.0,85.57341877008304,5779923.747494953,2404.147197551546,341.03869173324006,1,74319.0,0,0,1
5123413160000,0,1,0,0.0,7259.0,9935.63,9200.0,82.07088399670128,6467732.860758275,2543.1737771450607,381.0825395214633,1,82013.0,0,0,1
5123413170000,0,1,0,0.0,7196.0,5154.7,5803.0,73.15531422938459,8909591.275598826,2984.8938466214886,646.7473341752923,1,90096.0,1,0,0
5123413210000,0,1,0,0.0,7088.0,9391.11,8573.0,82.57184750264463,6639168.049901787,2576.6583106616577,409.39557562445503,1,60618.0,0,0,1
5123413230000,0,1,0,0.0,7148.0,9404.64,8599.0,82.49630294746547,2412914.1764359167,1553.3557790911639,148.68832736233156,1,41929.0,0,0,1
5123413260000,0,1,0,0.0,7186.0,4207.04,4253.0,77.16242608938627,4265493.254280511,2065.3070605313173,354.2768483621687,10,27645.0,1,0,0
5123413320000,0,1,0,0.0,6939.0,5930.92,5714.0,78.84744764416918,3031010.552472128,1740.979767967488,230.21498955431628,1,67876.0,1,0,0
5123413330000,0,1,0,0.0,6921.0,5679.57,5591.0,78.0292893726452,2984143.8772937483,1727.4674750320912,230.6139008727781,1,51167.0,1,0,0
5123413350000,0,1,0,0.0,6997.0,5730.32,5629.0,78.11094673603694,3022151.333229768,1738.433586085407,231.12200468260693,1,63895.0,1,0,0
5123413360000,0,1,0,0.0,7024.0,5759.45,5682.0,77.95800151363554,3003830.5017856886,1733.156225441229,228.6020168786673,1,63363.0,1,0,0
