APINumber,gel,slick,xlinkgel,hybrid,VerticalDepth,nphf_sqrt,sqrtsandmass,First6BOE,sandperft,hzlen_bin_<1,hzlen_bin_1-2,hzlen_bin_>2
33061026310000,0,1,1,1.0,10402.43,124.22030108582261,1701.0171840131068,39117.0,258.19221515765065,0,0,1
33061026320000,0,1,1,1.0,9834.76,121.32952320788384,1699.0503269632381,39242.83,275.0150058926534,0,0,1
33061026330000,0,1,1,1.0,9835.24,119.90697728594621,1621.8560846210344,64844.17,259.0622605381014,0,0,1
33061026340000,0,1,1,1.0,10336.03,112.5371636476254,1283.47886503711,41112.33,195.1673704522397,0,1,0
33061026350000,0,1,1,1.0,10221.63,113.75365137810927,1302.5440705379435,66607.17,194.65994659063117,0,0,1
33061026360000,0,1,1,1.0,10346.3,102.47059676732843,1283.896812899243,60848.33,262.64366310123785,1,0,0
33061026370000,0,1,1,1.0,10012.78,119.60674396476321,4.213236857392854,81589.17,0.0017607511447963744,0,0,1
33061026380000,0,1,1,1.0,10731.0,119.04773497153326,25.544474527067493,142001.33,0.06559118992952558,0,0,1
33061026390000,0,1,1,1.0,10797.6,119.93261942379321,31.224467375921723,170325.0,0.09596362147432616,0,0,1
33061026400000,0,1,1,1.0,10616.96,119.42015408570039,2070.3903103648067,78825.33,427.0671844708611,0,0,1
33061026410000,0,1,1,1.0,10755.04,119.4315419051953,2418.541431178435,88015.0,582.6142953087437,0,0,1
33061026420000,0,1,1,1.0,10572.95,117.8214462729618,1670.907590664832,63791.0,289.0851327257449,0,0,1
33061026430000,0,1,1,1.0,10677.49,117.81622639455239,1680.7007535662733,42805.67,292.52096475445666,0,0,1
33061026440000,0,1,1,1.0,10547.42,117.83875933601992,1394.0815077994273,100062.5,201.14710878691818,0,0,1
33061026450000,0,1,1,1.0,9514.33,118.94857376972799,4008.187917134401,283865.17,1618.7478277973626,0,0,1
33061026470000,0,1,1,1.0,10479.93,114.58530971225073,1456.2512685955232,56437.83,238.12423445673915,0,0,1
33061026490000,0,1,1,1.0,9520.85,119.58956142511947,2959.3611799207793,35988.17,869.0389858311468,0,0,1
33061026510000,0,1,1,1.0,8156.94,123.18637587757999,1321.3801953927837,72875.5,159.44442655623385,0,0,1
33061026520000,0,1,1,1.0,10258.6,122.57195112199373,1430.4675079092408,47566.67,189.469749114482,0,0,1
33061026530000,0,1,1,1.0,10137.71,122.0365240485504,1419.7344461820733,65238.17,188.92830876420663,0,0,1
33061026550000,0,1,1,1.0,9839.21,99.27523962122892,2056.268817127498,88765.0,750.81975464635,1,0,0
33061026560000,0,1,1,1.0,10207.62,120.22659107640216,1325.2343103240212,58500.17,171.6700074347319,0,0,1
33061026570000,0,1,1,1.0,10193.0,108.33920436228254,1025.917450259622,74114.17,140.08561003701485,0,1,0
33061026580000,0,1,1,1.0,10273.08,118.39557931718744,1114.8892173066042,69945.33,126.91944473714366,0,0,1
33061026590000,0,1,1,1.0,10175.66,119.48729305600835,1834.885510536489,62512.0,334.90082071638835,0,0,1
33061026610000,0,1,1,1.0,10202.92,119.27352263537965,3010.045997063423,34914.5,905.8474624766335,0,0,1
33061026620000,0,1,1,1.0,9743.72,119.65844392207522,1412.1054466885398,18725.0,197.54586530184955,0,0,1
33061026630000,0,1,1,1.0,9767.64,119.63023531637987,1412.1054466885398,51048.0,197.67805448498117,0,0,1
33061026640000,0,1,1,1.0,9890.42,119.61414298423252,1412.4833449994064,8293.17,197.85938768109708,0,0,1
33061026650000,0,1,1,1.0,9814.22,119.3092335146464,1612.3688520329385,6649.5,259.69753272085205,0,0,1
33061026660000,0,1,1,1.0,9675.64,119.26061043719515,1895.9361182641076,28352.83,359.4926067292967,0,0,1
33061026680000,0,1,1,1.0,9333.17,115.58033224494737,3333.3213336766016,179495.33,1216.3489178174264,0,0,1
33061026690000,0,1,1,1.0,9333.31,117.51771441724189,3401.937250865229,167527.17,1207.2571032139974,0,0,1
33061026700000,0,1,1,1.0,10405.05,110.83705698841169,600.093313808375,34250.17,44.674583015231384,0,1,0
33061026710000,0,1,0,0.0,9470.08,121.55695455979647,3724.434747592714,142373.0,1314.5742890058966,0,0,1
33061026720000,0,1,0,0.0,9470.55,117.49320491778417,3504.922277377015,157656.5,1282.227189841709,0,0,1
33061026740000,0,1,1,1.0,9297.84,121.45000288947062,1916.5860648123585,27587.83,348.97317828591804,0,0,1
33061026750000,0,1,1,1.0,10552.83,120.17060040564174,1997.7274498088107,35163.5,390.6189708932861,0,0,1
33061026760000,0,1,0,0.0,10615.07,119.30403682127617,2625.979641893366,104301.67,688.9306909757059,0,0,1
33061026770000,0,1,1,1.0,10742.74,119.2523090000878,3058.4830279627768,115286.17,935.7088130422961,0,0,1
33061026790000,0,1,1,1.0,9712.72,106.89192299632569,1229.1499578101884,32796.17,209.78193242876273,0,1,0
33061026820000,0,1,1,1.0,9942.63,122.16702992973359,1226.988132405701,75879.83,140.69158748012327,0,0,1
33061026830000,0,1,1,1.0,9560.88,118.77665259575394,1522.4234769949917,30312.67,234.50176584615264,0,0,1
33061026840000,0,1,1,1.0,9699.7,107.04962962034207,2958.1381635680796,48265.17,1209.3871778590335,0,1,0
33061026850000,0,1,1,1.0,9652.76,112.37932728866294,3263.2852677139726,74959.83,1266.9815656414548,0,1,0
33061026880000,0,1,1,1.0,10164.96,119.62722600584041,1117.2282349398936,23120.0,123.74823319522038,0,0,1
33061026890000,0,1,1,1.0,10216.04,119.79642399442658,1129.0766512296605,9165.17,125.88133083890507,0,0,1
33061026900000,0,1,1,1.0,10131.08,120.30982171814743,1139.3581450393813,39454.67,126.64281545343489,0,0,1
33061026910000,0,1,1,1.0,10205.89,107.66523673801316,1281.6991426315901,44734.67,222.96591924820171,0,1,0
33061026950000,0,1,1,1.0,9884.83,119.78394383995052,1076.7725224535875,13371.17,114.52245381436231,0,0,1
33061026970000,0,1,1,1.0,9205.45,118.84558553792573,1714.9676195312143,36663.5,297.07621422199145,0,0,1
33061026980000,0,1,0,0.0,10408.14,129.53745868223763,1126.2285801852975,42978.5,101.01966686733158,0,0,1
33061026990000,0,1,1,1.0,10581.03,128.8421251060864,2393.7938266755473,40643.17,463.00476919689214,0,0,1
33061027000000,0,1,0,0.0,10399.5,128.208397548103,2093.531907383704,46458.67,358.8603137585563,0,0,1
33061027010000,0,1,1,1.0,10553.26,127.73873023422622,2383.145430958217,32879.5,469.63784709615845,0,0,1
33061027030000,0,1,1,1.0,10572.99,127.21612791565549,2368.3755023213694,39322.0,469.0019640678368,0,0,1
33061027040000,0,1,0,0.0,10422.56,127.14032877829293,2134.895181817256,50849.5,381.70454201564036,0,0,1
33061027050000,0,1,1,1.0,10573.47,127.21644234080917,2332.319722329364,62501.0,454.8275943600535,0,0,1
33061027060000,0,1,1,1.0,10340.78,108.4587165784863,1416.3202603529423,81232.0,266.0703733126538,0,1,0
33061027070000,0,1,1,1.0,10294.35,72.58397345042789,1452.9688512779862,88840.5,2021.4470898771222,1,0,0
33061027080000,0,1,1,1.0,10403.39,119.52063922960093,2599.4046168612736,44536.67,671.586371897306,0,0,1
